MANDT	LIFNR	BUKRS	GJAHR	BELNR	BUZEI	BUDAT	BLDAT	CPUDT	BLART	BSCHL	SHKZG	UMSKZ	WAERS	WRBTR	DMBTR	XBLNR	ZUONR	SGTXT	ZFBDT	ZTERM	ZBD1T	ZBD1P	SKFBT	SKNTO	ZLSCH	ZLSPR	REBZG	EBELN	HKONT	AUGDT	AUGBL
100	0000200210	2000	2025	1700000011	001	20250317	20250317	20250317	KG	21	S		EUR	2.739,21	2.739,21	GS-RE-101248	1900000257	Gutschrift	20250317	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201723	2000	2025	1700000012	001	20250321	20250321	20250321	KG	21	S		EUR	607,71	607,71	GS-RE-110087	1900000274	Gutschrift	20250321	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201776	2000	2025	1700000013	001	20250326	20250326	20250326	KG	21	S		EUR	994,66	994,66	GS-RE-110465	1900000313	Gutschrift	20250326	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200130	2000	2025	1700000014	001	20250410	20250410	20250410	KG	21	S		EUR	253,71	253,71	GS-RE-100759	1900000338	Gutschrift	20250410	ZB01	0	0,000	0,00	0,00	U					00000000	
100	0000201117	2000	2025	1700000015	001	20250509	20250509	20250509	KG	21	S		EUR	107,07	107,07	GS-RE-106448	1900000397	Gutschrift	20250509	ZB01	0	0,000	0,00	0,00	U					00000000	
100	0000200770	2000	2025	1700000016	001	20250603	20250603	20250603	KG	21	S		EUR	920,75	920,75	GS-RE-104474	1900000424	Gutschrift	20250603	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200704	2000	2025	1700000017	001	20250519	20250519	20250519	KG	21	S		EUR	1.573,67	1.573,67	GS-RE-104088	1900000449	Gutschrift	20250519	ZB02	0	0,000	0,00	0,00	U					00000000	
100	0000201078	2000	2025	1700000018	001	20250609	20250609	20250609	KG	21	S		EUR	114,36	114,36	GS-RE-106229	1900000470	Gutschrift	20250609	ZB01	0	0,000	0,00	0,00	U					00000000	
100	0000201962	2000	2025	1700000019	001	20250526	20250526	20250526	KG	21	S		EUR	1.317,48	1.317,48	GS-RE-111560	1900000500	Gutschrift	20250526	ZB01	0	0,000	0,00	0,00	U					00000000	
100	0000201145	2000	2025	1700000020	001	20250630	20250630	20250630	KG	21	S		EUR	239,55	239,55	GS-RE-106577	1900000541	Gutschrift	20250630	ZB02	0	0,000	0,00	0,00	U					00000000	
100	0000201955	2000	2025	1700000021	001	20250619	20250619	20250619	KG	21	S		EUR	21.122,16	21.122,16	GS-RE-111504	1900000562	Gutschrift	20250619	ZB01	0	0,000	0,00	0,00	U					00000000	
100	0000200387	2000	2025	1700000022	001	20250715	20250715	20250715	KG	21	S		EUR	665,67	665,67	GS-RE-102249	1900000649	Gutschrift	20250715	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201052	2000	2025	1700000023	001	20250717	20250717	20250717	KG	21	S		EUR	1.726,77	1.726,77	GS-RE-106057	1900000681	Gutschrift	20250717	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000200060	2000	2025	1700000024	001	20250728	20250728	20250728	KG	21	S		EUR	4.776,42	4.776,42	GS-RE-100371	1900000710	Gutschrift	20250728	ZB02	0	0,000	0,00	0,00	U					00000000	
100	0000201052	2000	2025	1700000025	001	20250815	20250815	20250815	KG	21	S		EUR	2.841,35	2.841,35	GS-RE-106056	1900000728	Gutschrift	20250815	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000200709	2000	2025	1700000026	001	20250820	20250820	20250820	KG	21	S		EUR	146,47	146,47	GS-RE-104099	1900000737	Gutschrift	20250820	ZB02	0	0,000	0,00	0,00	U					00000000	
100	0000200414	2000	2025	1700000027	001	20250822	20250822	20250822	KG	21	S		EUR	1.214,33	1.214,33	GS-RE-102390	1900000779	Gutschrift	20250822	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200245	2000	2025	1700000028	001	20250825	20250825	20250825	KG	21	S		EUR	3.135,31	3.135,31	GS-RE-101468	1900000783	Gutschrift	20250825	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200182	2000	2025	1700000029	001	20250829	20250829	20250829	KG	21	S		EUR	1.424,98	1.424,98	GS-RE-101090	1900000792	Gutschrift	20250829	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200575	2000	2025	1700000030	001	20250731	20250731	20250731	KG	21	S		EUR	457,28	457,28	GS-RE-103323	1900000793	Gutschrift	20250731	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201947	2000	2025	1700000031	001	20250905	20250905	20250905	KG	21	S		EUR	12.787,98	12.787,98	GS-RE-111447	1900000796	Gutschrift	20250905	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200469	2000	2025	1700000032	001	20250811	20250811	20250811	KG	21	S		EUR	123,54	123,54	GS-RE-102743	1900000821	Gutschrift	20250811	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200500	2000	2025	1700000033	001	20250905	20250905	20250905	KG	21	S		EUR	423,60	423,60	GS-RE-102923	1900000828	Gutschrift	20250905	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200602	2000	2025	1700000034	001	20250903	20250903	20250903	KG	21	S		EUR	640,54	640,54	GS-RE-103499	1900000847	Gutschrift	20250903	ZB02	0	0,000	0,00	0,00	S					00000000	
100	0000200387	2000	2025	1700000035	001	20250828	20250828	20250828	KG	21	S		EUR	4.655,21	4.655,21	GS-RE-102248	1900000859	Gutschrift	20250828	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200673	2000	2025	1700000036	001	20250923	20250923	20250923	KG	21	S		EUR	443,37	443,37	GS-RE-103921	1900000882	Gutschrift	20250923	ZB02	0	0,000	0,00	0,00	U					00000000	
100	0000201723	2000	2025	1700000037	001	20250908	20250908	20250908	KG	21	S		EUR	1.840,79	1.840,79	GS-RE-110080	1900000921	Gutschrift	20250908	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200392	2000	2025	1700000038	001	20251006	20251006	20251006	KG	21	S		EUR	633,23	633,23	GS-RE-102274	1900000922	Gutschrift	20251006	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200164	2000	2025	1700000039	001	20250909	20250909	20250909	KG	21	S		EUR	4.713,96	4.713,96	GS-RE-101018	1900000946	Gutschrift	20250909	ZB01	0	0,000	0,00	0,00	U					00000000	
100	0000200210	2000	2025	1700000040	001	20251006	20251006	20251006	KG	21	S		EUR	878,80	878,80	GS-RE-101238	1900000951	Gutschrift	20251006	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200088	2000	2025	1700000041	001	20251006	20251006	20251006	KG	21	S		EUR	309,22	309,22	GS-RE-100527	1900001026	Gutschrift	20251006	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201915	2000	2025	1700000042	001	20251105	20251105	20251105	KG	21	S		EUR	6.084,66	6.084,66	GS-RE-111193	1900001040	Gutschrift	20251105	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201928	2000	2025	1700000043	001	20251013	20251013	20251013	KG	21	S		EUR	3.252,64	3.252,64	GS-RE-111325	1900001080	Gutschrift	20251013	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201151	2000	2025	1700000044	001	20251104	20251104	20251104	KG	21	S		EUR	104,79	104,79	GS-RE-106606	1900001188	Gutschrift	20251104	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201019	2000	2025	1700000045	001	20251124	20251124	20251124	KG	21	S		EUR	90,11	90,11	GS-RE-105875	1900001194	Gutschrift	20251124	ZB01	0	0,000	0,00	0,00	U					00000000	
100	0000201899	2000	2025	1700000046	001	20251215	20251215	20251215	KG	21	S		EUR	199,64	199,64	GS-RE-111104	1900001221	Gutschrift	20251215	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201307	2000	2025	1700000047	001	20251117	20251117	20251117	KG	21	S		EUR	717,59	717,59	GS-RE-107573	1900001238	Gutschrift	20251117	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200624	2000	2025	1700000048	001	20251124	20251124	20251124	KG	21	S		EUR	11.764,55	11.764,55	GS-RE-103602	1900001276	Gutschrift	20251124	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201209	2000	2025	1700000049	001	20251209	20251209	20251209	KG	21	S		EUR	52,74	52,74	GS-RE-106905	1900001297	Gutschrift	20251209	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201833	2000	2025	1700000050	001	20251222	20251222	20251222	KG	21	S		EUR	21.243,09	21.243,09	GS-RE-110796	1900001326	Gutschrift	20251222	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200469	2000	2025	1900000001	001	20250101	20241230	20250101	KR	31	H		EUR	1.453,21	1.453,21	RE-102741	20241230	Rechnung	20241230	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200667	2000	2025	1900000002	001	20250101	20250101	20250101	KR	31	H		EUR	109.367,57	109.367,57	RE-103872	20250101	Rechnung	20250101	ZB02	14	2,000	109.367,57	0,00	U					00000000	
100	0000200668	2000	2025	1900000003	001	20250101	20241231	20250101	KR	31	H		EUR	70.889,46	70.889,46	RE-103888	20241231	Rechnung	20241231	ZB02	14	2,000	70.889,46	0,00	U					00000000	
100	0000201414	2000	2025	1900000011	001	20250102	20250102	20250102	KR	31	H		EUR	4.386,74	4.386,74	RE-108188	20250102	Rechnung	20250102	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201247	2000	2025	1900000015	001	20250103	20250101	20250103	KR	31	H		EUR	1.752,09	1.752,09	RE-107146	20250101	Rechnung	20250101	ZB02	14	2,000	1.752,09	0,00	U					00000000	
100	0000201915	2000	2025	1900000018	001	20250103	20250102	20250103	KR	31	H		EUR	98.606,40	98.606,40	RE-111204	20250102	Rechnung	20250102	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200831	2000	2025	1900000020	001	20250106	20250103	20250106	KR	31	H		EUR	10.209,85	10.209,85	RE-104842	20250103	Rechnung	20250103	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200886	2000	2025	1900000021	001	20250106	20250103	20250106	KR	31	H		EUR	891,84	891,84	RE-105149	20250103	Rechnung	20250103	ZB01	10	3,000	891,84	0,00	U					00000000	
100	0000200947	2000	2025	1900000022	001	20250106	20250103	20250106	KR	31	H		EUR	111.819,25	111.819,25	RE-105422	20250103	Rechnung	20250103	ZB02	14	2,000	111.819,25	0,00	U					00000000	
100	0000201210	2000	2025	1900000024	001	20250106	20250102	20250106	KR	31	H		EUR	7.341,67	7.341,67	RE-106913	20250102	Rechnung	20250102	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201341	2000	2025	1900000025	001	20250106	20250101	20250106	KR	31	H		EUR	1.905,13	1.905,13	RE-107829	20250101	Rechnung	20250101	ZB02	14	2,000	1.905,13	0,00	U					00000000	
100	0000200498	2000	2025	1900000037	001	20250108	20250106	20250108	KR	31	H		EUR	2.224,84	2.224,84	RE-102910	20250106	Rechnung	20250106	ZB02	14	2,000	2.224,84	0,00	U					00000000	
100	0000200182	2000	2025	1900000040	001	20250109	20250106	20250109	KR	31	H		EUR	19.830,02	19.830,02	RE-101088	20250106	Rechnung	20250106	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200686	2000	2025	1900000044	001	20250109	20250109	20250109	KR	31	H		EUR	669,69	669,69	RE-103994	20250109	Rechnung	20250109	ZB01	10	3,000	669,69	0,00	U					00000000	
100	0000201753	2000	2025	1900000047	001	20250109	20250106	20250109	KR	31	H		EUR	19.259,41	19.259,41	RE-110292	20250106	Rechnung	20250106	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000201849	2000	2025	1900000049	001	20250109	20250109	20250109	KR	31	H		EUR	373,62	373,62	RE-110870	20250109	Rechnung	20250109	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201839	2000	2025	1900000051	001	20250110	20250110	20250110	KR	31	H		EUR	118.233,41	118.233,41	RE-110833	20250110	Rechnung	20250110	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200842	2000	2025	1900000067	001	20250115	20250114	20250115	KR	31	H		EUR	1.453,51	1.453,51	RE-104903	20250114	Rechnung	20250114	ZB01	10	3,000	1.453,51	0,00	U					00000000	
100	0000200908	2000	2025	1900000072	001	20250116	20250114	20250116	KR	31	H		EUR	739,21	739,21	RE-105243	20250114	Rechnung	20250114	ZB02	14	2,000	739,21	0,00	U					00000000	
100	0000201335	2000	2025	1900000073	001	20250116	20250113	20250116	KR	31	H		EUR	103.312,43	103.312,43	RE-107796	20250113	Rechnung	20250113	ZB03	0	0,000	0,00	0,00	S					00000000	
100	0000200384	2000	2025	1900000082	001	20250120	20250120	20250120	KR	31	H		EUR	4.935,05	4.935,05	RE-102227	20250120	Rechnung	20250120	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200712	2000	2025	1900000083	001	20250120	20250115	20250120	KR	31	H		EUR	2.682,46	2.682,46	RE-104104	20250115	Rechnung	20250115	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201778	2000	2025	1900000089	001	20250120	20250120	20250120	KR	31	H		EUR	1.052,55	1.052,55	RE-110476	20250120	Rechnung	20250120	ZB01	10	3,000	1.052,55	0,00	U					00000000	
100	0000201195	2000	2025	1900000097	001	20250123	20250120	20250123	KR	31	H		EUR	1.666,63	1.666,63	RE-106824	20250120	Rechnung	20250120	ZB01	10	3,000	1.666,63	0,00	U					00000000	
100	0000201916	2000	2025	1900000100	001	20250123	20250121	20250123	KR	31	H		EUR	12.542,30	12.542,30	RE-111212	20250121	Rechnung	20250121	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201956	2000	2025	1900000101	001	20250123	20250121	20250123	KR	31	H		EUR	23.705,68	23.705,68	RE-111516	20250121	Rechnung	20250121	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200387	2000	2025	1900000110	001	20250128	20250127	20250128	KR	31	H		EUR	65.741,51	65.741,51	RE-102245	20250127	Rechnung	20250127	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200442	2000	2025	1900000121	001	20250131	20250128	20250131	KR	31	H		EUR	62.304,54	62.304,54	RE-102583	20250128	Rechnung	20250128	ZB02	14	2,000	62.304,54	0,00	U					00000000	
100	0000200145	2000	2025	1900000125	001	20250203	20250131	20250203	KR	31	H		EUR	591,18	591,18	RE-100873	20250131	Rechnung	20250131	ZB02	14	2,000	591,18	0,00	U					00000000	
100	0000200152	2000	2025	1900000126	001	20250203	20250203	20250203	KR	31	H		EUR	8.908,88	8.908,88	RE-100924	20250203	Rechnung	20250203	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000201228	2000	2025	1900000134	001	20250204	20250203	20250204	KR	31	H		EUR	18.375,64	18.375,64	RE-107044	20250203	Rechnung	20250203	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201826	2000	2025	1900000137	001	20250204	20250203	20250204	KR	31	H		EUR	9.739,66	9.739,66	RE-110745	20250203	Rechnung	20250203	ZB02	14	2,000	9.739,66	0,00	U					00000000	
100	0000200387	2000	2025	1900000139	001	20250205	20250204	20250205	KR	31	H		EUR	34.970,63	34.970,63	RE-102251	20250204	Rechnung	20250204	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201459	2000	2025	1900000140	001	20250205	20250203	20250205	KR	31	H		EUR	1.490,70	1.490,70	RE-108449	20250203	Rechnung	20250203	ZB01	10	3,000	1.490,70	0,00	U					00000000	
100	0000200887	2000	2025	1900000144	001	20250206	20250204	20250206	KR	31	H		EUR	14.834,28	14.834,28	RE-105150	20250204	Rechnung	20250204	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201732	2000	2025	1900000147	001	20250206	20250204	20250206	KR	31	H		EUR	100.443,11	100.443,11	RE-110133	20250204	Rechnung	20250204	ZB01	10	3,000	100.443,11	0,00	U					00000000	
100	0000201255	2000	2025	1900000151	001	20250207	20250206	20250207	KR	31	H		EUR	10.531,13	10.531,13	RE-107227	20250206	Rechnung	20250206	ZB02	14	2,000	10.531,13	0,00	U					00000000	
100	0000200515	2000	2025	1900000163	001	20250212	20250210	20250212	KR	31	H		EUR	18.248,71	18.248,71	RE-102997	20250210	Rechnung	20250210	ZB01	10	3,000	18.248,71	0,00	U					00000000	
100	0000201956	2000	2025	1900000165	001	20250212	20250212	20250212	KR	31	H		EUR	18.005,98	18.005,98	RE-111513	20250212	Rechnung	20250212	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200414	2000	2025	1900000166	001	20250213	20250210	20250213	KR	31	H		EUR	2.642,00	2.642,00	RE-102392	20250210	Rechnung	20250210	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200667	2000	2025	1900000168	001	20250213	20250212	20250213	KR	31	H		EUR	25.518,75	25.518,75	RE-103864	20250212	Rechnung	20250212	ZB02	14	2,000	25.518,75	0,00	U					00000000	
100	0000201877	2000	2025	1900000175	001	20250214	20250211	20250214	KR	31	H		EUR	2.290,18	2.290,18	RE-111004	20250211	Rechnung	20250211	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200668	2000	2025	1900000177	001	20250217	20250213	20250217	KR	31	H		EUR	35.139,18	35.139,18	RE-103889	20250213	Rechnung	20250213	ZB02	14	2,000	35.139,18	0,00	U					00000000	
100	0000201739	2000	2025	1900000191	001	20250220	20250220	20250220	KR	31	H		EUR	13.259,90	13.259,90	RE-110210	20250220	Rechnung	20250220	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201791	2000	2025	1900000192	001	20250220	20250217	20250220	KR	31	H		EUR	10.969,01	10.969,01	RE-110551	20250217	Rechnung	20250217	ZB01	10	3,000	10.969,01	0,00	U					00000000	
100	0000200442	2000	2025	1900000197	001	20250224	20250221	20250224	KR	31	H		EUR	8.769,63	8.769,63	RE-102577	20250221	Rechnung	20250221	ZB02	14	2,000	8.769,63	0,00	U					00000000	
100	0000200797	2000	2025	1900000199	001	20250224	20250221	20250224	KR	31	H		EUR	1.874,19	1.874,19	RE-104625	20250221	Rechnung	20250221	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201247	2000	2025	1900000203	001	20250224	20250224	20250224	KR	31	H		EUR	3.386,57	3.386,57	RE-107149	20250224	Rechnung	20250224	ZB02	14	2,000	3.386,57	0,00	U					00000000	
100	0000201252	2000	2025	1900000204	001	20250224	20250224	20250224	KR	31	H		EUR	28.145,76	28.145,76	RE-107202	20250224	Rechnung	20250224	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200182	2000	2025	1900000206	001	20250225	20250224	20250225	KR	31	H		EUR	22.097,12	22.097,12	RE-101097	20250224	Rechnung	20250224	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201414	2000	2025	1900000211	001	20250225	20250224	20250225	KR	31	H		EUR	9.354,20	9.354,20	RE-108198	20250224	Rechnung	20250224	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201718	2000	2025	1900000213	001	20250225	20250225	20250225	KR	31	H		EUR	6.511,26	6.511,26	RE-110041	20250225	Rechnung	20250225	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200983	2000	2025	1900000216	001	20250226	20250224	20250226	KR	31	H		EUR	105.838,24	105.838,24	RE-105634	20250224	Rechnung	20250224	ZB02	14	2,000	105.838,24	0,00	U					00000000	
100	0000201558	2000	2025	1900000220	001	20250226	20250224	20250226	KR	31	H		EUR	3.123,16	3.123,16	RE-109060	20250224	Rechnung	20250224	ZB02	14	2,000	3.123,16	0,00	U					00000000	
100	0000200668	2000	2025	1900000222	001	20250227	20250224	20250227	KR	31	H		EUR	79.771,57	79.771,57	RE-103898	20250224	Rechnung	20250224	ZB02	14	2,000	79.771,57	0,00	U					00000000	
100	0000201924	2000	2025	1900000230	001	20250228	20250226	20250228	KR	31	H		EUR	116.928,61	116.928,61	RE-111279	20250226	Rechnung	20250226	ZB02	14	2,000	116.928,61	0,00	U					00000000	
100	0000200354	2000	2025	1900000235	001	20250303	20250226	20250303	KR	31	H		EUR	21.482,06	21.482,06	RE-102084	20250226	Rechnung	20250226	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200659	2000	2025	1900000236	001	20250303	20250228	20250303	KR	31	H		EUR	8.206,03	8.206,03	RE-103825	20250228	Rechnung	20250228	ZB01	10	3,000	8.206,03	0,00	U					00000000	
100	0000201689	2000	2025	1900000237	001	20250303	20250228	20250303	KR	31	H		EUR	224,26	224,26	RE-109884	20250228	Rechnung	20250228	ZB01	10	3,000	224,26	0,00	U					00000000	
100	0000201739	2000	2025	1900000238	001	20250303	20250303	20250303	KR	31	H		EUR	74.695,23	74.695,23	RE-110188	20250303	Rechnung	20250303	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201915	2000	2025	1900000246	001	20250304	20250303	20250304	KR	31	H		EUR	57.986,02	57.986,02	RE-111187	20250303	Rechnung	20250303	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200083	2000	2025	1900000249	001	20250305	20250304	20250305	KR	31	H		EUR	7.244,12	7.244,12	RE-100497	20250304	Rechnung	20250304	ZB01	10	3,000	7.244,12	0,00	S					00000000	
100	0000200947	2000	2025	1900000253	001	20250305	20250305	20250305	KR	31	H		EUR	29.353,99	29.353,99	RE-105435	20250305	Rechnung	20250305	ZB02	14	2,000	29.353,99	0,00	U					00000000	
100	0000200210	2000	2025	1900000268	001	20250310	20250306	20250310	KR	31	H		EUR	8.406,51	8.406,51	RE-101237	20250306	Rechnung	20250306	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200261	2000	2025	1900000269	001	20250310	20250305	20250310	KR	31	H		EUR	2.771,09	2.771,09	RE-101517	20250305	Rechnung	20250305	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200441	2000	2025	1900000287	001	20250314	20250313	20250314	KR	31	H		EUR	610,62	610,62	RE-102570	20250313	Rechnung	20250313	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200488	2000	2025	1900000288	001	20250314	20250312	20250314	KR	31	H		EUR	9.251,68	9.251,68	RE-102862	20250312	Rechnung	20250312	ZB03	0	0,000	0,00	0,00	S					00000000	
100	0000201073	2000	2025	1900000297	001	20250317	20250313	20250317	KR	31	H		EUR	31.724,80	31.724,80	RE-106206	20250313	Rechnung	20250313	ZB01	10	3,000	31.724,80	0,00	U					00000000	
100	0000201870	2000	2025	1900000298	001	20250317	20250317	20250317	KR	31	H		EUR	20.417,22	20.417,22	RE-110992	20250317	Rechnung	20250317	ZB02	14	2,000	20.417,22	0,00	U					00000000	
100	0000200715	2000	2025	1900000299	001	20250318	20250317	20250318	KR	31	H		EUR	2.138,66	2.138,66	RE-104121	20250317	Rechnung	20250317	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200476	2000	2025	1900000304	001	20250319	20250319	20250319	KR	31	H		EUR	1.714,86	1.714,86	RE-102788	20250319	Rechnung	20250319	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201610	2000	2025	1900000311	001	20250320	20250317	20250320	KR	31	H		EUR	5.623,19	5.623,19	RE-109388	20250317	Rechnung	20250317	ZB02	14	2,000	5.623,19	0,00	U					00000000	
100	0000201776	2000	2025	1900000313	001	20250320	20250320	20250320	KR	31	H		EUR	16.577,73	16.577,73	RE-110465	20250320	Rechnung	20250320	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201972	2000	2025	1900000314	001	20250320	20250317	20250320	KR	31	H		EUR	1.542,21	1.542,21	RE-111619	20250317	Rechnung	20250317	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200060	2000	2025	1900000315	001	20250321	20250319	20250321	KR	31	H		EUR	87.668,07	87.668,07	RE-100373	20250319	Rechnung	20250319	ZB02	14	2,000	87.668,07	0,00	U					00000000	
100	0000200395	2000	2025	1900000316	001	20250321	20250318	20250321	KR	31	H		EUR	10.225,76	10.225,76	RE-102300	20250318	Rechnung	20250318	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200832	2000	2025	1900000317	001	20250321	20250318	20250321	KR	31	H		EUR	15.792,78	15.792,78	RE-104845	20250318	Rechnung	20250318	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200444	2000	2025	1900000320	001	20250324	20250324	20250324	KR	31	H		EUR	1.561,58	1.561,58	RE-102595	20250324	Rechnung	20250324	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200733	2000	2025	1900000322	001	20250324	20250324	20250324	KR	31	H		EUR	15.763,98	15.763,98	RE-104207	20250324	Rechnung	20250324	ZB00	0	0,000	0,00	0,00	U					00000000	
100	0000201211	2000	2025	1900000329	001	20250325	20250325	20250325	KR	31	H		EUR	2.333,36	2.333,36	RE-106920	20250325	Rechnung	20250325	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000200060	2000	2025	1900000333	001	20250326	20250325	20250326	KR	31	H		EUR	15.299,99	15.299,99	RE-100378	20250325	Rechnung	20250325	ZB02	14	2,000	15.299,99	0,00	U					00000000	
100	0000200366	2000	2025	1900000339	001	20250327	20250324	20250327	KR	31	H		EUR	548,04	548,04	RE-102117	20250324	Rechnung	20250324	ZB02	14	2,000	548,04	0,00	U					00000000	
100	0000200212	2000	2025	1900000340	001	20250328	20250326	20250328	KR	31	H		EUR	1.418,86	1.418,86	RE-101255	20250326	Rechnung	20250326	ZB01	10	3,000	1.418,86	0,00	S					00000000	
100	0000200210	2000	2025	1900000348	001	20250331	20250327	20250331	KR	31	H		EUR	5.677,77	5.677,77	RE-101240	20250327	Rechnung	20250327	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000201160	2000	2025	1900000352	001	20250331	20250327	20250331	KR	31	H		EUR	15.572,70	15.572,70	RE-106663	20250327	Rechnung	20250327	ZB02	14	2,000	15.572,70	0,00	U					00000000	
100	0000200847	2000	2025	1900000354	001	20250401	20250331	20250401	KR	31	H		EUR	21.071,65	21.071,65	RE-104937	20250331	Rechnung	20250331	ZB01	10	3,000	21.071,65	0,00	U					00000000	
100	0000200568	2000	2025	1900000358	001	20250402	20250402	20250402	KR	31	H		EUR	685,88	685,88	RE-103280	20250402	Rechnung	20250402	ZB01	10	3,000	685,88	0,00	U					00000000	
100	0000201768	2000	2025	1900000362	001	20250402	20250401	20250402	KR	31	H		EUR	370,73	370,73	RE-110393	20250401	Rechnung	20250401	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201369	2000	2025	1900000369	001	20250403	20250331	20250403	KR	31	H		EUR	1.273,16	1.273,16	RE-107987	20250331	Rechnung	20250331	ZB03	0	0,000	0,00	0,00	U					00000000	
100	0000201401	2000	2025	1900000370	001	20250403	20250402	20250403	KR	31	H		EUR	63.090,44	63.090,44	RE-108125	20250402	Rechnung	20250402	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200276	2000	2025	1900000378	001	20250408	20250408	20250408	KR	31	H		EUR	74.289,14	74.289,14	RE-101604	20250408	Rechnung	20250408	ZB01	10	3,000	74.289,14	0,00	U					00000000	
100	0000200769	2000	2025	1900000386	001	20250410	20250407	20250410	KR	31	H		EUR	247,07	247,07	RE-104462	20250407	Rechnung	20250407	ZB01	10	3,000	247,07	0,00	U					00000000	
100	0000201112	2000	2025	1900000394	001	20250414	20250410	20250414	KR	31	H		EUR	883,84	883,84	RE-106422	20250410	Rechnung	20250410	ZB02	14	2,000	883,84	0,00	U					00000000	
100	0000201395	2000	2025	1900000398	001	20250416	20250414	20250416	KR	31	H		EUR	322,99	322,99	RE-108102	20250414	Rechnung	20250414	ZB04	0	0,000	0,00	0,00	U					00000000	
100	0000200806	2000	2025	1900000399	001	20250417	20250415	20250417	KR	31	H		EUR	73.352,78	73.352,78	RE-104675	20250415	Rechnung	20250415	ZB04	0	0,000	0,00	0,00	U					00000000	
