MANDT	LIFNR	BUKRS	AKONT	ZTERM	SPERR	LOEVM	ZWELS	ZAHLS	LNRZB	TOGRU	REPRF	ZUAWA	ERDAT	ERNAM
100	0000201345	1000	0000160000	ZB04			U				X	001	20190827	SAPUSER4
100	0000201345	2000	0000160000	ZB02			U				X	001	20190827	SAPUSER4
100	0000201346	1000	0000160000	ZB03			U				X	001	20210829	SAPUSER2
100	0000201347	1000	0000160000	ZB03			U				X	001	20210404	SAPUSER4
100	0000201347	2000	0000160000	ZB02			U				X	001	20210404	SAPUSER4
100	0000201348	1000	0000160000	ZB00			U				X	001	20211107	SAPUSER4
100	0000201350	1000	0000160000	ZB02			U				X	001	20230425	SAPUSER2
100	0000201350	2000	0000160000	ZB02			U				X	001	20230425	SAPUSER2
100	0000201351	2000	0000160000	ZB02			U				X	001	20221228	SAPUSER5
100	0000201352	1000	0000160000	ZB04			U				X	001	20240805	SAPUSER1
100	0000201353	1000	0000160000	ZB03			U				X	001	20220705	SAPUSER2
100	0000201355	1000	0000160000	ZB01			U				X	001	20220417	SAPUSER4
100	0000201357	1000	0000160000	ZB02			U				X	001	20221212	SAPUSER2
100	0000201359	1000	0000160000	ZB02			U				X	001	20191227	SAPUSER2
100	0000201360	1000	0000160000	ZB01			U				X	001	20210831	SAPUSER4
100	0000201362	2000	0000160000	ZB01			U				X	001	20210222	SAPUSER4
100	0000201363	2000	0000160000	ZB02			U				X	001	20200801	SAPUSER2
100	0000201364	1000	0000160000	ZB02			U				X	001	20221222	SAPUSER4
100	0000201365	1000	0000160000	ZB03			U				X	001	20230524	SAPUSER4
100	0000201367	1000	0000160000	ZB03			U				X	001	20220130	SAPUSER4
100	0000201368	2000	0000160000	ZB04			S				X	001	20230226	SAPUSER3
100	0000201369	1000	0000160000	ZB03			U				X	001	20230319	SAPUSER5
100	0000201369	2000	0000160000	ZB03			U				X	001	20230319	SAPUSER5
100	0000201370	1000	0000160000	ZB03			U				X	001	20220110	SAPUSER5
100	0000201371	1000	0000160000	ZB02			U				X	001	20240804	SAPUSER5
100	0000201373	1000	0000160000	ZB02			U				X	001	20230912	SAPUSER3
100	0000201374	2000	0000160000	ZB01			U				X	001	20191229	SAPUSER3
100	0000201375	1000	0000160000	ZB03			U				X	001	20200327	SAPUSER5
100	0000201376	2000	0000160000	ZB04			U				X	001	20190517	SAPUSER4
100	0000201379	1000	0000160000	ZB04			U				X	001	20190331	SAPUSER4
100	0000201381	1000	0000160000	ZB03			U				X	001	20210914	SAPUSER5
100	0000201382	1000	0000160000	ZB03			U				X	001	20230911	SAPUSER1
100	0000201383	1000	0000160000	ZB01			U				X	001	20200519	SAPUSER3
100	0000201385	1000	0000160000	ZB03			U				X	001	20210203	SAPUSER3
100	0000201386	1000	0000160000	ZB04			U				X	001	20190918	SAPUSER2
100	0000201388	1000	0000160000	ZB03			U				X	001	20220723	SAPUSER2
100	0000201389	1000	0000160000	ZB02			U				X	001	20200810	SAPUSER5
100	0000201389	2000	0000160000	ZB04			U				X	001	20200810	SAPUSER5
100	0000201390	1000	0000160000	ZB04			U				X	001	20221203	SAPUSER1
100	0000201392	2000	0000160000	ZB04			U				X	001	20190128	SAPUSER1
100	0000201393	1000	0000160000	ZB04			U				X	001	20211113	SAPUSER2
100	0000201394	1000	0000160000	ZB04			U				X	001	20190723	SAPUSER5
100	0000201395	1000	0000160000	ZB03			U				X	001	20231014	SAPUSER1
100	0000201395	2000	0000160000	ZB04			U				X	001	20231014	SAPUSER1
100	0000201396	1000	0000160000	ZB02			U				X	001	20230727	SAPUSER2
100	0000201398	1000	0000160000	ZB03			U				X	001	20210903	SAPUSER4
100	0000201400	2000	0000160000	ZB02			U				X	001	20210404	SAPUSER4
100	0000201401	2000	0000160000	ZB04			U				X	001	20200530	SAPUSER3
100	0000201402	1000	0000160000	ZB03			U				X	001	20201013	SAPUSER4
100	0000201403	1000	0000160000	ZB03			U				X	001	20210620	SAPUSER5
100	0000201406	1000	0000160000	ZB04			U				X	001	20240114	SAPUSER2
100	0000201407	1000	0000160000	ZB03			U				X	001	20210531	SAPUSER2
100	0000201408	1000	0000160000	ZB02			U				X	001	20191123	SAPUSER5
100	0000201410	1000	0000160000	ZB03			U				X	001	20240517	SAPUSER5
100	0000201410	2000	0000160000	ZB03			U				X	001	20240517	SAPUSER5
100	0000201411	1000	0000160000	ZB03			S				X	001	20211013	SAPUSER1
100	0000201412	1000	0000160000	ZB03			U				X	001	20210121	SAPUSER4
100	0000201413	1000	0000160000	ZB03			U				X	001	20190814	SAPUSER1
100	0000201414	2000	0000160000	ZB03			U				X	001	20230524	SAPUSER3
100	0000201418	1000	0000160000	ZB03			U				X	001	20190717	SAPUSER2
100	0000201419	1000	0000160000	ZB01			U				X	001	20231003	SAPUSER4
100	0000201420	2000	0000160000	ZB04			U				X	001	20211202	SAPUSER4
100	0000201421	1000	0000160000	ZB02			U				X	001	20230731	SAPUSER2
100	0000201422	1000	0000160000	ZB04			U				X	001	20240120	SAPUSER5
100	0000201422	2000	0000160000	ZB02			U				X	001	20240120	SAPUSER5
100	0000201423	2000	0000160000	ZB03			U				X	001	20221019	SAPUSER2
100	0000201426	2000	0000160000	ZB03			U				X	001	20220812	SAPUSER4
100	0000201428	2000	0000160000	ZB04			U				X	001	20230430	SAPUSER3
100	0000201429	1000	0000160000	ZB02			U				X	001	20190410	SAPUSER3
100	0000201430	2000	0000160000	ZB03			U				X	001	20220205	SAPUSER3
100	0000201431	1000	0000160000	ZB04			U				X	001	20201009	SAPUSER4
100	0000201432	1000	0000160000	ZB04			U				X	001	20220729	SAPUSER5
100	0000201434	1000	0000160000	ZB03			U				X	001	20240421	SAPUSER5
100	0000201435	1000	0000160000	ZB04			U				X	001	20230422	SAPUSER2
100	0000201436	1000	0000160000	ZB02			U				X	001	20230404	SAPUSER2
100	0000201436	2000	0000160000	ZB01			U				X	001	20230404	SAPUSER2
100	0000201437	1000	0000160000	ZB04			U				X	001	20220107	SAPUSER5
100	0000201437	2000	0000160000	ZB04			U				X	001	20220107	SAPUSER5
100	0000201438	1000	0000160000	ZB02			U				X	001	20210331	SAPUSER1
100	0000201439	1000	0000160000	ZB02			U				X	001	20210806	SAPUSER3
100	0000201440	1000	0000160000	ZB03			U				X	001	20190701	SAPUSER5
100	0000201440	2000	0000160000	ZB02			U				X	001	20190701	SAPUSER5
100	0000201441	1000	0000160000	ZB01			U				X	001	20220507	SAPUSER2
100	0000201443	2000	0000160000	ZB02			U				X	001	20220828	SAPUSER4
100	0000201444	1000	0000160000	ZB02			U				X	001	20240311	SAPUSER2
100	0000201444	2000	0000160000	ZB01			U				X	001	20240311	SAPUSER2
100	0000201445	1000	0000160000	ZB03			U				X	001	20211017	SAPUSER4
100	0000201446	1000	0000160000	ZB04			U				X	001	20211128	SAPUSER2
100	0000201447	1000	0000160000	ZB02			U				X	001	20240714	SAPUSER4
100	0000201448	1000	0000160000	ZB01			U				X	001	20230307	SAPUSER3
100	0000201448	2000	0000160000	ZB01			U				X	001	20230307	SAPUSER3
100	0000201449	1000	0000160000	ZB02			U				X	001	20210330	SAPUSER3
100	0000201451	1000	0000160000	ZB03			U				X	001	20191204	SAPUSER3
100	0000201451	2000	0000160000	ZB02			U				X	001	20191204	SAPUSER3
100	0000201453	1000	0000160000	ZB02			U				X	001	20220707	SAPUSER3
100	0000201454	1000	0000160000	ZB03			U				X	001	20201002	SAPUSER5
100	0000201456	1000	0000160000	ZB03			U				X	001	20190602	SAPUSER2
100	0000201457	1000	0000160000	ZB03			U				X	001	20230424	SAPUSER3
100	0000201458	1000	0000160000	ZB02			U				X	001	20220323	SAPUSER1
100	0000201459	1000	0000160000	ZB03			U				X	001	20220624	SAPUSER4
100	0000201459	2000	0000160000	ZB01			U				X	001	20220624	SAPUSER4
100	0000201460	1000	0000160000	ZB00			U				X	001	20190808	SAPUSER3
100	0000201461	1000	0000160000	ZB03			U				X	001	20220525	SAPUSER4
100	0000201464	2000	0000160000	ZB03			U				X	001	20231119	SAPUSER1
100	0000201465	1000	0000160000	ZB03			U				X	001	20211206	SAPUSER1
100	0000201467	2000	0000160000	ZB03			U				X	001	20240526	SAPUSER3
100	0000201470	1000	0000160000	ZB01			U				X	001	20200727	SAPUSER2
100	0000201471	1000	0000160000	ZB00			U				X	001	20220324	SAPUSER1
100	0000201471	2000	0000160000	ZB04			U				X	001	20220324	SAPUSER1
100	0000201473	1000	0000160000	ZB01			U				X	001	20190917	SAPUSER1
100	0000201474	1000	0000160000	ZB03			U				X	001	20221128	SAPUSER2
100	0000201476	1000	0000160000	ZB03			U				X	001	20210103	SAPUSER2
100	0000201477	1000	0000160000	ZB02			U				X	001	20230303	SAPUSER1
100	0000201478	1000	0000160000	ZB02			U				X	001	20200717	SAPUSER4
100	0000201479	1000	0000160000	ZB02			U				X	001	20240404	SAPUSER1
100	0000201480	1000	0000160000	ZB04			U				X	001	20231211	SAPUSER4
100	0000201481	1000	0000160000	ZB04			U				X	001	20190213	SAPUSER2
100	0000201482	1000	0000160000	ZB04			U				X	001	20210924	SAPUSER4
100	0000201483	1000	0000160000	ZB03			U				X	001	20240529	SAPUSER3
100	0000201484	1000	0000160000	ZB01			U				X	001	20190418	SAPUSER5
100	0000201486	1000	0000160000	ZB03			U				X	001	20220401	SAPUSER5
100	0000201489	1000	0000160000	ZB01			U				X	001	20201020	SAPUSER1
100	0000201490	2000	0000160000	ZB02			U				X	001	20200417	SAPUSER2
100	0000201494	1000	0000160000	ZB04			U				X	001	20210308	SAPUSER5
100	0000201495	1000	0000160000	ZB03			U				X	001	20230906	SAPUSER4
100	0000201495	2000	0000160000	ZB03			U				X	001	20230906	SAPUSER4
100	0000201496	1000	0000160000	ZB03			U				X	001	20220511	SAPUSER2
100	0000201497	1000	0000160000	ZB02			U				X	001	20210801	SAPUSER2
100	0000201500	1000	0000160000	ZB04			U				X	001	20201225	SAPUSER3
100	0000201501	1000	0000160000	ZB04			S				X	001	20240409	SAPUSER4
100	0000201502	1000	0000160000	ZB01			U				X	001	20190405	SAPUSER2
100	0000201503	1000	0000160000	ZB02			U				X	001	20201213	SAPUSER4
100	0000201504	1000	0000160000	ZB04			U				X	001	20240514	SAPUSER5
100	0000201505	2000	0000160000	ZB02			U				X	001	20191129	SAPUSER3
100	0000201506	1000	0000160000	ZB01			U				X	001	20200511	SAPUSER4
100	0000201508	1000	0000160000	ZB03			U				X	001	20210425	SAPUSER2
100	0000201509	1000	0000160000	ZB02			U				X	001	20220804	SAPUSER3
100	0000201511	1000	0000160000	ZB03			U				X	001	20190104	SAPUSER5
100	0000201512	2000	0000160000	ZB03			U				X	001	20220824	SAPUSER3
100	0000201513	2000	0000160000	ZB01			U				X	001	20220413	SAPUSER3
100	0000201514	1000	0000160000	ZB04			U				X	001	20191001	SAPUSER4
100	0000201515	1000	0000160000	ZB03			U				X	001	20221117	SAPUSER3
100	0000201516	1000	0000160000	ZB02			U				X	001	20190305	SAPUSER2
100	0000201518	1000	0000160000	ZB03			U				X	001	20230426	SAPUSER5
100	0000201519	2000	0000160000	ZB03			U				X	001	20210426	SAPUSER2
100	0000201520	1000	0000160000	ZB04			U				X	001	20191009	SAPUSER2
100	0000201522	1000	0000160000	ZB03			U				X	001	20220520	SAPUSER1
100	0000201522	2000	0000160000	ZB02			U				X	001	20220520	SAPUSER1
100	0000201523	1000	0000160000	ZB01			U				X	001	20220207	SAPUSER4
100	0000201524	2000	0000160000	ZB03			U				X	001	20210201	SAPUSER2
100	0000201526	1000	0000160000	ZB03			U				X	001	20211019	SAPUSER5
100	0000201527	1000	0000160000	ZB03			U				X	001	20211110	SAPUSER3
100	0000201528	1000	0000160000	ZB03			U				X	001	20230717	SAPUSER5
100	0000201529	1000	0000160000	ZB04			U				X	001	20240102	SAPUSER3
100	0000201530	1000	0000160000	ZB02			U				X	001	20230327	SAPUSER4
100	0000201531	1000	0000160000	ZB01			U				X	001	20230322	SAPUSER4
100	0000201532	1000	0000160000	ZB03			U				X	001	20210124	SAPUSER1
100	0000201533	1000	0000160000	ZB04			U				X	001	20230918	SAPUSER2
100	0000201533	2000	0000160000	ZB04			U				X	001	20230918	SAPUSER2
100	0000201534	1000	0000160000	ZB02			S				X	001	20230726	SAPUSER3
100	0000201535	1000	0000160000	ZB02			U				X	001	20201103	SAPUSER5
100	0000201536	2000	0000160000	ZB03			U				X	001	20190702	SAPUSER5
100	0000201537	1000	0000160000	ZB01			U				X	001	20200112	SAPUSER2
100	0000201538	1000	0000160000	ZB03			U				X	001	20221207	SAPUSER1
100	0000201539	1000	0000160000	ZB03			U				X	001	20220317	SAPUSER3
100	0000201539	2000	0000160000	ZB03			U				X	001	20220317	SAPUSER3
100	0000201540	2000	0000160000	ZB03			U				X	001	20240730	SAPUSER3
100	0000201541	1000	0000160000	ZB03			U				X	001	20200214	SAPUSER3
100	0000201543	2000	0000160000	ZB02			U				X	001	20191023	SAPUSER3
100	0000201545	1000	0000160000	ZB03			S				X	001	20210116	SAPUSER2
100	0000201545	2000	0000160000	ZB03			S				X	001	20210116	SAPUSER2
100	0000201546	1000	0000160000	ZB02			U				X	001	20190117	SAPUSER1
100	0000201547	1000	0000160000	ZB03			U				X	001	20200523	SAPUSER5
100	0000201548	1000	0000160000	ZB04			U				X	001	20190405	SAPUSER5
100	0000201550	2000	0000160000	ZB02			U				X	001	20200325	SAPUSER1
100	0000201552	1000	0000160000	ZB01			U				X	001	20190421	SAPUSER2
100	0000201553	2000	0000160000	ZB01			U				X	001	20231201	SAPUSER3
100	0000201554	2000	0000160000	ZB03			U				X	001	20190308	SAPUSER5
100	0000201555	1000	0000160000	ZB02			U				X	001	20230107	SAPUSER3
100	0000201555	2000	0000160000	ZB04			U				X	001	20230107	SAPUSER3
100	0000201556	1000	0000160000	ZB03			U				X	001	20210412	SAPUSER4
100	0000201557	1000	0000160000	ZB03			U				X	001	20211114	SAPUSER4
100	0000201558	1000	0000160000	ZB04			U				X	001	20240127	SAPUSER5
100	0000201558	2000	0000160000	ZB02			U				X	001	20240127	SAPUSER5
100	0000201559	1000	0000160000	ZB03			U				X	001	20190323	SAPUSER4
100	0000201561	1000	0000160000	ZB01			U				X	001	20240806	SAPUSER2
100	0000201562	1000	0000160000	ZB01			U				X	001	20221018	SAPUSER5
100	0000201563	1000	0000160000	ZB03			U				X	001	20240816	SAPUSER5
100	0000201564	2000	0000160000	ZB03			U				X	001	20201207	SAPUSER4
100	0000201566	1000	0000160000	ZB02			S				X	001	20230316	SAPUSER5
100	0000201568	2000	0000160000	ZB03			U				X	001	20240313	SAPUSER1
100	0000201569	1000	0000160000	ZB04			U				X	001	20190416	SAPUSER5
100	0000201570	1000	0000160000	ZB02			U				X	001	20200720	SAPUSER2
100	0000201571	1000	0000160000	ZB01			U				X	001	20220408	SAPUSER3
100	0000201572	1000	0000160000	ZB04			U				X	001	20240130	SAPUSER3
100	0000201573	1000	0000160000	ZB03			U				X	001	20210206	SAPUSER3
100	0000201574	1000	0000160000	ZB04			U				X	001	20200412	SAPUSER4
100	0000201575	1000	0000160000	ZB01			U				X	001	20230907	SAPUSER1
100	0000201576	1000	0000160000	ZB02			U				X	001	20210418	SAPUSER1
100	0000201577	2000	0000160000	ZB04			U				X	001	20230226	SAPUSER4
100	0000201579	1000	0000160000	ZB03			U				X	001	20230616	SAPUSER3
100	0000201580	1000	0000160000	ZB03			U				X	001	20190114	SAPUSER3
100	0000201581	1000	0000160000	ZB03			U				X	001	20200220	SAPUSER1
100	0000201582	1000	0000160000	ZB03			U				X	001	20190215	SAPUSER2
100	0000201583	1000	0000160000	ZB04			U				X	001	20190914	SAPUSER3
100	0000201585	1000	0000160000	ZB01			U				X	001	20231215	SAPUSER5
100	0000201587	2000	0000160000	ZB02			U				X	001	20210412	SAPUSER5
100	0000201588	1000	0000160000	ZB04			U				X	001	20211229	SAPUSER1
100	0000201589	1000	0000160000	ZB01			U				X	001	20230518	SAPUSER4
100	0000201590	1000	0000160000	ZB00			U				X	001	20231005	SAPUSER3
100	0000201591	1000	0000160000	ZB02			U				X	001	20231214	SAPUSER2
100	0000201592	1000	0000160000	ZB04			U				X	001	20200629	SAPUSER5
100	0000201592	2000	0000160000	ZB03			U				X	001	20200629	SAPUSER5
100	0000201593	1000	0000160000	ZB04			U				X	001	20220607	SAPUSER1
100	0000201594	2000	0000160000	ZB01			U				X	001	20220626	SAPUSER5
100	0000201595	1000	0000160000	ZB00			U				X	001	20190104	SAPUSER4
100	0000201596	1000	0000160000	ZB01			U				X	001	20191002	SAPUSER5
100	0000201597	1000	0000160000	ZB02			U				X	001	20210316	SAPUSER1
100	0000201598	1000	0000160000	ZB03			U				X	001	20230729	SAPUSER3
100	0000201599	1000	0000160000	ZB03			U				X	001	20200703	SAPUSER1
100	0000201600	1000	0000160000	ZB04			U				X	001	20220323	SAPUSER2
100	0000201601	1000	0000160000	ZB02			U				X	001	20210707	SAPUSER1
100	0000201603	1000	0000160000	ZB02			U				X	001	20240518	SAPUSER1
100	0000201603	2000	0000160000	ZB04			U				X	001	20240518	SAPUSER1
100	0000201604	1000	0000160000	ZB01			U				X	001	20200709	SAPUSER1
100	0000201606	1000	0000160000	ZB01			U				X	001	20220726	SAPUSER1
100	0000201607	1000	0000160000	ZB04			U				X	001	20211024	SAPUSER3
100	0000201608	2000	0000160000	ZB03			U				X	001	20240815	SAPUSER4
100	0000201609	1000	0000160000	ZB02			U				X	001	20230814	SAPUSER1
100	0000201610	2000	0000160000	ZB02			U				X	001	20191121	SAPUSER3
100	0000201612	1000	0000160000	ZB03			U				X	001	20201125	SAPUSER1
100	0000201613	1000	0000160000	ZB03			U				X	001	20210415	SAPUSER5
100	0000201614	2000	0000160000	ZB01			U				X	001	20200325	SAPUSER5
100	0000201616	1000	0000160000	ZB02			U				X	001	20230629	SAPUSER3
100	0000201617	1000	0000160000	ZB03			U				X	001	20221116	SAPUSER3
100	0000201618	1000	0000160000	ZB02			U				X	001	20240114	SAPUSER5
100	0000201619	1000	0000160000	ZB03			U				X	001	20231030	SAPUSER4
100	0000201620	1000	0000160000	ZB03			U				X	001	20221227	SAPUSER2
100	0000201621	1000	0000160000	ZB01			U				X	001	20231225	SAPUSER4
100	0000201623	2000	0000160000	ZB03			U				X	001	20200112	SAPUSER3
100	0000201625	1000	0000160000	ZB02			U				X	001	20190216	SAPUSER5
100	0000201625	2000	0000160000	ZB04			U				X	001	20190216	SAPUSER5
100	0000201626	1000	0000160000	ZB01			U				X	001	20210926	SAPUSER1
100	0000201626	2000	0000160000	ZB02			U				X	001	20210926	SAPUSER1
100	0000201627	1000	0000160000	ZB02			U				X	001	20231203	SAPUSER2
100	0000201628	1000	0000160000	ZB03			U				X	001	20191214	SAPUSER3
100	0000201629	1000	0000160000	ZB02			U				X	001	20220126	SAPUSER1
100	0000201630	1000	0000160000	ZB04			U				X	001	20200402	SAPUSER1
100	0000201631	1000	0000160000	ZB02			U				X	001	20220327	SAPUSER2
100	0000201632	1000	0000160000	ZB02			U				X	001	20210602	SAPUSER2
100	0000201634	1000	0000160000	ZB03			U				X	001	20200301	SAPUSER1
100	0000201636	1000	0000160000	ZB04			U				X	001	20220118	SAPUSER3
100	0000201637	1000	0000160000	ZB01			U				X	001	20200712	SAPUSER5
100	0000201638	1000	0000160000	ZB04			U				X	001	20221011	SAPUSER4
100	0000201639	2000	0000160000	ZB03			U				X	001	20191101	SAPUSER5
100	0000201641	1000	0000160000	ZB03			U				X	001	20211130	SAPUSER2
100	0000201641	2000	0000160000	ZB03			U				X	001	20211130	SAPUSER2
100	0000201642	1000	0000160000	ZB03			U				X	001	20210831	SAPUSER4
100	0000201643	2000	0000160000	ZB03			U				X	001	20190822	SAPUSER1
100	0000201645	1000	0000160000	ZB02			U				X	001	20190322	SAPUSER1
100	0000201646	1000	0000160000	ZB03			U				X	001	20231123	SAPUSER1
100	0000201647	1000	0000160000	ZB03			U				X	001	20191205	SAPUSER2
100	0000201648	1000	0000160000	ZB01			U				X	001	20210828	SAPUSER2
100	0000201649	1000	0000160000	ZB04			U				X	001	20240829	SAPUSER5
100	0000201650	1000	0000160000	ZB02			U				X	001	20220828	SAPUSER5
100	0000201653	1000	0000160000	ZB02			U				X	001	20200630	SAPUSER3
100	0000201655	1000	0000160000	ZB03			U				X	001	20220531	SAPUSER4
100	0000201656	1000	0000160000	ZB03			U				X	001	20231021	SAPUSER1
100	0000201657	1000	0000160000	ZB00			U				X	001	20220606	SAPUSER2
100	0000201658	1000	0000160000	ZB03			U				X	001	20230711	SAPUSER3
100	0000201659	1000	0000160000	ZB03			U				X	001	20240713	SAPUSER3
100	0000201660	2000	0000160000	ZB04			U				X	001	20230208	SAPUSER1
100	0000201661	1000	0000160000	ZB03			U				X	001	20220409	SAPUSER5
100	0000201661	2000	0000160000	ZB02			U				X	001	20220409	SAPUSER5
100	0000201662	1000	0000160000	ZB01			U				X	001	20230929	SAPUSER2
100	0000201665	2000	0000160000	ZB00			U				X	001	20240707	SAPUSER1
100	0000201666	1000	0000160000	ZB02			U				X	001	20191029	SAPUSER5
100	0000201668	1000	0000160000	ZB03			U				X	001	20240819	SAPUSER1
100	0000201669	2000	0000160000	ZB03			S				X	001	20230422	SAPUSER1
100	0000201670	1000	0000160000	ZB04			U				X	001	20200522	SAPUSER1
100	0000201671	2000	0000160000	ZB03			U				X	001	20230702	SAPUSER1
100	0000201672	1000	0000160000	ZB01			U				X	001	20190130	SAPUSER4
100	0000201673	2000	0000160000	ZB01			U				X	001	20210709	SAPUSER4
100	0000201674	1000	0000160000	ZB02			U				X	001	20230406	SAPUSER5
100	0000201675	1000	0000160000	ZB04			U				X	001	20240321	SAPUSER1
100	0000201675	2000	0000160000	ZB02			U				X	001	20240321	SAPUSER1
100	0000201676	1000	0000160000	ZB03			U				X	001	20231229	SAPUSER5
100	0000201676	2000	0000160000	ZB03			U				X	001	20231229	SAPUSER5
100	0000201677	1000	0000160000	ZB03			U				X	001	20230325	SAPUSER1
100	0000201679	1000	0000160000	ZB03			U				X	001	20190622	SAPUSER2
100	0000201680	1000	0000160000	ZB01			U				X	001	20200426	SAPUSER3
100	0000201681	1000	0000160000	ZB03			U				X	001	20220527	SAPUSER3
100	0000201682	1000	0000160000	ZB04			U				X	001	20240512	SAPUSER5
100	0000201684	1000	0000160000	ZB03			U				X	001	20231126	SAPUSER1
100	0000201685	1000	0000160000	ZB03			U				X	001	20220714	SAPUSER5
100	0000201688	1000	0000160000	ZB02			U				X	001	20220613	SAPUSER2
100	0000201689	1000	0000160000	ZB04			U				X	001	20200226	SAPUSER1
100	0000201689	2000	0000160000	ZB01			U				X	001	20200226	SAPUSER1
100	0000201690	1000	0000160000	ZB03			U				X	001	20190620	SAPUSER3
100	0000201691	1000	0000160000	ZB03			U				X	001	20220719	SAPUSER5
100	0000201692	1000	0000160000	ZB02			U				X	001	20220822	SAPUSER1
100	0000201693	2000	0000160000	ZB03			U				X	001	20240327	SAPUSER1
100	0000201694	1000	0000160000	ZB04			U				X	001	20210329	SAPUSER1
100	0000201696	1000	0000160000	ZB02			U				X	001	20220411	SAPUSER1
100	0000201696	2000	0000160000	ZB03			U				X	001	20220411	SAPUSER1
100	0000201697	1000	0000160000	ZB00			U				X	001	20230824	SAPUSER2
100	0000201698	1000	0000160000	ZB04			U				X	001	20220402	SAPUSER5
100	0000201700	1000	0000160000	ZB01			U				X	001	20220618	SAPUSER2
100	0000201701	1000	0000160000	ZB02			U				X	001	20240808	SAPUSER2
100	0000201703	2000	0000160000	ZB04			U				X	001	20190829	SAPUSER3
100	0000201704	1000	0000160000	ZB02			U				X	001	20230226	SAPUSER1
100	0000201705	1000	0000160000	ZB04			U				X	001	20240415	SAPUSER4
100	0000201706	1000	0000160000	ZB03			U				X	001	20210615	SAPUSER4
100	0000201708	1000	0000160000	ZB01			S				X	001	20190319	SAPUSER4
100	0000201709	1000	0000160000	ZB03			U				X	001	20210315	SAPUSER5
100	0000201714	2000	0000160000	ZB01			U				X	001	20210912	SAPUSER1
100	0000201715	2000	0000160000	ZB03			U				X	001	20200331	SAPUSER1
100	0000201716	1000	0000160000	ZB02			U				X	001	20210114	SAPUSER2
100	0000201717	2000	0000160000	ZB03			U				X	001	20190606	SAPUSER2
100	0000201718	2000	0000160000	ZB03			U				X	001	20190710	SAPUSER1
100	0000201719	1000	0000160000	ZB02			U				X	001	20210927	SAPUSER3
100	0000201720	1000	0000160000	ZB04			U				X	001	20240620	SAPUSER3
100	0000201721	1000	0000160000	ZB01			U				X	001	20200317	SAPUSER3
100	0000201723	2000	0000160000	ZB04			U				X	001	20210614	SAPUSER5
100	0000201724	1000	0000160000	ZB00			U				X	001	20230513	SAPUSER2
100	0000201725	1000	0000160000	ZB03			U				X	001	20221224	SAPUSER1
100	0000201726	1000	0000160000	ZB02			U				X	001	20200505	SAPUSER3
100	0000201727	1000	0000160000	ZB04			U				X	001	20231111	SAPUSER5
100	0000201729	1000	0000160000	ZB03			U				X	001	20240613	SAPUSER3
100	0000201732	2000	0000160000	ZB01			U				X	001	20230528	SAPUSER3
100	0000201733	2000	0000160000	ZB03			U				X	001	20230930	SAPUSER5
100	0000201734	1000	0000160000	ZB03			U				X	001	20221225	SAPUSER3
100	0000201735	1000	0000160000	ZB04			U				X	001	20220728	SAPUSER3
100	0000201736	1000	0000160000	ZB04			U				X	001	20200427	SAPUSER3
100	0000201738	1000	0000160000	ZB03			U				X	001	20240625	SAPUSER5
100	0000201739	1000	0000160000	ZB03			U				X	001	20190614	SAPUSER1
100	0000201739	2000	0000160000	ZB03			U				X	001	20190614	SAPUSER1
100	0000201740	1000	0000160000	ZB03			U				X	001	20220724	SAPUSER5
100	0000201741	1000	0000160000	ZB02			U				X	001	20201023	SAPUSER3
100	0000201742	1000	0000160000	ZB00			U				X	001	20220517	SAPUSER1
100	0000201743	1000	0000160000	ZB02			U				X	001	20190402	SAPUSER2
100	0000201745	1000	0000160000	ZB04			U				X	001	20190512	SAPUSER5
100	0000201746	1000	0000160000	ZB03			S				X	001	20210927	SAPUSER2
100	0000201747	1000	0000160000	ZB03			U				X	001	20230313	SAPUSER2
100	0000201748	1000	0000160000	ZB03			U				X	001	20200501	SAPUSER1
100	0000201751	1000	0000160000	ZB03			U				X	001	20240329	SAPUSER5
100	0000201752	1000	0000160000	ZB02			U				X	001	20220518	SAPUSER5
100	0000201753	2000	0000160000	ZB00			U				X	001	20210928	SAPUSER4
100	0000201754	1000	0000160000	ZB01			U				X	001	20240721	SAPUSER5
100	0000201755	1000	0000160000	ZB02			U				X	001	20240524	SAPUSER1
100	0000201756	1000	0000160000	ZB04			U				X	001	20210731	SAPUSER4
100	0000201757	1000	0000160000	ZB04			U				X	001	20220620	SAPUSER3
100	0000201757	2000	0000160000	ZB03			U				X	001	20220620	SAPUSER3
100	0000201759	2000	0000160000	ZB02			U				X	001	20230303	SAPUSER4
100	0000201760	1000	0000160000	ZB04			U				X	001	20211109	SAPUSER4
100	0000201761	1000	0000160000	ZB03			U				X	001	20240114	SAPUSER5
100	0000201763	1000	0000160000	ZB03			U				X	001	20220721	SAPUSER3
100	0000201764	1000	0000160000	ZB03			U				X	001	20211202	SAPUSER4
100	0000201765	1000	0000160000	ZB03			U				X	001	20230915	SAPUSER2
100	0000201766	1000	0000160000	ZB03			U				X	001	20190707	SAPUSER3
100	0000201767	2000	0000160000	ZB03			U				X	001	20201224	SAPUSER5
100	0000201768	2000	0000160000	ZB03			U				X	001	20210904	SAPUSER3
100	0000201769	1000	0000160000	ZB04			U				X	001	20191201	SAPUSER2
100	0000201770	1000	0000160000	ZB03			U				X	001	20220731	SAPUSER3
100	0000201770	2000	0000160000	ZB04			U				X	001	20220731	SAPUSER3
100	0000201772	1000	0000160000	ZB03			U				X	001	20210618	SAPUSER3
