MANDT	KUNNR	BUKRS	AKONT	ZTERM	MAHNA	SPERR	LOEVM	ZWELS	ZAHLS	KNRZB	TOGRU	ZUAWA	ERDAT	ERNAM
100	0000101511	2000	0000140000	ZB01	0001			E				001	20200601	SAPUSER1
100	0000101512	1000	0000140000	ZB00	0001			E				001	20230222	SAPUSER1
100	0000101514	1000	0000140000	ZB00	0001			E				001	20240409	SAPUSER2
100	0000101519	1000	0000140000	ZB03	0001			E				001	20191001	SAPUSER5
100	0000101520	1000	0000140000	ZB03	0001			E				001	20220226	SAPUSER4
100	0000101522	1000	0000140000	ZB04	0001			E				001	20190923	SAPUSER1
100	0000101522	2000	0000140000	ZB03	0001			E				001	20190923	SAPUSER1
100	0000101523	1000	0000140000	ZB03	0001			E				001	20240526	SAPUSER5
100	0000101524	2000	0000140000	ZB04	0001			E				001	20190501	SAPUSER5
100	0000101525	1000	0000140000	ZB04	0001			E				001	20231014	SAPUSER4
100	0000101526	2000	0000140000	ZB04	0001			E				001	20230601	SAPUSER5
100	0000101527	1000	0000140000	ZB03	0001							001	20240216	SAPUSER2
100	0000101532	2000	0000140000	ZB03	0001							001	20190206	SAPUSER3
100	0000101533	1000	0000140000	ZB03	0001			E				001	20240809	SAPUSER5
100	0000101534	1000	0000140000	ZB00	0001							001	20230308	SAPUSER3
100	0000101535	1000	0000140000	ZB03	0001			E				001	20211202	SAPUSER1
100	0000101536	1000	0000140000	ZB03	0001			E				001	20191005	SAPUSER3
100	0000101537	2000	0000140000	ZB03	0001			E				001	20240618	SAPUSER2
100	0000101540	1000	0000140000	ZB00	0001			E				001	20221118	SAPUSER4
100	0000101542	1000	0000140000	ZB03	0001			E				001	20240630	SAPUSER1
100	0000101545	1000	0000140000	ZB03	0001			E				001	20230430	SAPUSER2
100	0000101546	1000	0000140000	ZB00	0001			E				001	20200329	SAPUSER5
100	0000101547	2000	0000140000	ZB03	0001			E				001	20220525	SAPUSER3
100	0000101548	2000	0000140000	ZB04	0001			E				001	20231204	SAPUSER2
100	0000101550	1000	0000140000	ZB03	0001			E				001	20240612	SAPUSER2
100	0000101551	1000	0000140000	ZB04	0001			E				001	20231030	SAPUSER5
100	0000101552	2000	0000140000	ZB03	0001			E				001	20230119	SAPUSER3
100	0000101554	1000	0000140000	ZB03	0001			E				001	20190726	SAPUSER5
100	0000101555	1000	0000140000	ZB02	0001			E				001	20200615	SAPUSER1
100	0000101557	2000	0000140000	ZB03	0001			E				001	20201223	SAPUSER2
100	0000101558	1000	0000140000	ZB01	0001			E				001	20230516	SAPUSER5
100	0000101559	1000	0000140000	ZB03	0001			E				001	20230216	SAPUSER3
100	0000101560	1000	0000140000	ZB02	0001			E				001	20210108	SAPUSER3
100	0000101561	1000	0000140000	ZB00	0001			E				001	20231121	SAPUSER1
100	0000101562	1000	0000140000	ZB03	0001			E				001	20240721	SAPUSER2
100	0000101563	1000	0000140000	ZB00	0001							001	20201016	SAPUSER4
100	0000101563	2000	0000140000	ZB03	0001							001	20201016	SAPUSER4
100	0000101564	1000	0000140000	ZB03	0001			E				001	20240425	SAPUSER4
100	0000101567	1000	0000140000	ZB00	0001			E				001	20220215	SAPUSER3
100	0000101570	2000	0000140000	ZB03	0001			E				001	20210412	SAPUSER2
100	0000101572	1000	0000140000	ZB03	0001							001	20230203	SAPUSER4
100	0000101573	1000	0000140000	ZB03	0001			E				001	20210319	SAPUSER3
100	0000101573	2000	0000140000	ZB03	0001			E				001	20210319	SAPUSER3
100	0000101574	1000	0000140000	ZB04	0001			E				001	20240601	SAPUSER1
100	0000101574	2000	0000140000	ZB03	0001			E				001	20240601	SAPUSER1
100	0000101575	1000	0000140000	ZB04	0001							001	20200506	SAPUSER5
100	0000101575	2000	0000140000	ZB03	0001							001	20200506	SAPUSER5
100	0000101577	1000	0000140000	ZB02	0001			E				001	20190618	SAPUSER1
100	0000101578	1000	0000140000	ZB01	0001			E				001	20240723	SAPUSER4
100	0000101580	1000	0000140000	ZB03	0001							001	20220925	SAPUSER4
100	0000101581	1000	0000140000	ZB03	0001							001	20200505	SAPUSER3
100	0000101582	1000	0000140000	ZB03	0001			E				001	20210724	SAPUSER1
100	0000101583	1000	0000140000	ZB03	0001			E				001	20230313	SAPUSER4
100	0000101586	1000	0000140000	ZB04	0001			E				001	20200526	SAPUSER1
100	0000101586	2000	0000140000	ZB02	0001			E				001	20200526	SAPUSER1
100	0000101587	1000	0000140000	ZB04	0001			E				001	20201218	SAPUSER5
100	0000101588	1000	0000140000	ZB04	0001			E				001	20220327	SAPUSER4
100	0000101589	2000	0000140000	ZB02	0001			E				001	20220818	SAPUSER1
100	0000101590	1000	0000140000	ZB01	0001			E				001	20221220	SAPUSER5
100	0000101591	1000	0000140000	ZB01	0001			E				001	20190328	SAPUSER2
100	0000101592	2000	0000140000	ZB03	0001			E				001	20190120	SAPUSER3
100	0000101593	1000	0000140000	ZB03	0001			E				001	20201211	SAPUSER3
100	0000101593	2000	0000140000	ZB03	0001			E				001	20201211	SAPUSER3
100	0000101594	2000	0000140000	ZB04	0001			E				001	20190917	SAPUSER1
100	0000101595	1000	0000140000	ZB03	0001			E				001	20211214	SAPUSER4
100	0000101596	1000	0000140000	ZB02	0001			E				001	20230710	SAPUSER5
100	0000101597	1000	0000140000	ZB04	0001			E				001	20200421	SAPUSER2
100	0000101598	1000	0000140000	ZB04	0001							001	20240210	SAPUSER2
100	0000101599	1000	0000140000	ZB03	0001							001	20231216	SAPUSER2
100	0000101600	1000	0000140000	ZB03	0001			E				001	20231209	SAPUSER3
100	0000101601	2000	0000140000	ZB04	0001			E				001	20210124	SAPUSER3
100	0000101603	1000	0000140000	ZB00	0001							001	20231228	SAPUSER3
100	0000101604	1000	0000140000	ZB03	0001			E				001	20231223	SAPUSER4
100	0000101605	1000	0000140000	ZB04	0001			E				001	20191121	SAPUSER5
100	0000101607	1000	0000140000	ZB03	0001							001	20190501	SAPUSER2
100	0000101608	1000	0000140000	ZB00	0001			E				001	20220207	SAPUSER2
100	0000101609	1000	0000140000	ZB04	0001			E				001	20190823	SAPUSER1
100	0000101610	1000	0000140000	ZB02	0001			E				001	20210317	SAPUSER2
100	0000101611	1000	0000140000	ZB02	0001			E				001	20230819	SAPUSER1
100	0000101611	2000	0000140000	ZB00	0001			E				001	20230819	SAPUSER1
100	0000101612	1000	0000140000	ZB04	0001			E				001	20200911	SAPUSER1
100	0000101615	1000	0000140000	ZB03	0001			E				001	20190426	SAPUSER2
100	0000101616	1000	0000140000	ZB01	0001			E				001	20211202	SAPUSER2
100	0000101618	1000	0000140000	ZB04	0001			E				001	20240210	SAPUSER1
100	0000101618	2000	0000140000	ZB03	0001			E				001	20240210	SAPUSER1
100	0000101619	1000	0000140000	ZB01	0001			E				001	20190308	SAPUSER5
100	0000101620	2000	0000140000	ZB03	0001			E				001	20191006	SAPUSER4
100	0000101621	2000	0000140000	ZB03	0001			E				001	20230531	SAPUSER4
100	0000101624	1000	0000140000	ZB03	0001			E				001	20190521	SAPUSER5
100	0000101625	2000	0000140000	ZB03	0001							001	20200731	SAPUSER2
100	0000101626	2000	0000140000	ZB03	0001			E				001	20231005	SAPUSER3
100	0000101627	1000	0000140000	ZB04	0001			E				001	20210507	SAPUSER5
100	0000101630	1000	0000140000	ZB03	0001			E				001	20190907	SAPUSER5
100	0000101631	1000	0000140000	ZB02	0001			E				001	20190423	SAPUSER1
100	0000101632	1000	0000140000	ZB03	0001			E				001	20191226	SAPUSER5
100	0000101634	1000	0000140000	ZB03	0001							001	20200117	SAPUSER1
100	0000101635	1000	0000140000	ZB04	0001			E				001	20230122	SAPUSER5
100	0000101636	1000	0000140000	ZB01	0001			E				001	20211206	SAPUSER5
100	0000101636	2000	0000140000	ZB03	0001			E				001	20211206	SAPUSER5
100	0000101640	2000	0000140000	ZB03	0001							001	20210125	SAPUSER2
100	0000101641	1000	0000140000	ZB01	0001							001	20210725	SAPUSER2
100	0000101642	2000	0000140000	ZB03	0001							001	20190221	SAPUSER2
100	0000101643	2000	0000140000	ZB01	0001							001	20230130	SAPUSER2
100	0000101644	1000	0000140000	ZB03	0001			E				001	20230501	SAPUSER1
100	0000101645	1000	0000140000	ZB02	0001			E				001	20201203	SAPUSER4
100	0000101646	1000	0000140000	ZB03	0001			E				001	20220331	SAPUSER4
100	0000101647	1000	0000140000	ZB02	0001			E				001	20190123	SAPUSER4
100	0000101648	1000	0000140000	ZB03	0001			E				001	20191028	SAPUSER4
100	0000101648	2000	0000140000	ZB00	0001			E				001	20191028	SAPUSER4
100	0000101649	1000	0000140000	ZB04	0001							001	20211202	SAPUSER2
100	0000101650	1000	0000140000	ZB03	0001			E				001	20240602	SAPUSER4
100	0000101654	1000	0000140000	ZB03	0001							001	20200601	SAPUSER5
100	0000101656	2000	0000140000	ZB03	0001			E				001	20220315	SAPUSER2
100	0000101657	1000	0000140000	ZB00	0001			E				001	20240520	SAPUSER1
100	0000101658	1000	0000140000	ZB02	0001							001	20191101	SAPUSER1
100	0000101658	2000	0000140000	ZB03	0001							001	20191101	SAPUSER1
100	0000101661	2000	0000140000	ZB02	0001			E				001	20210104	SAPUSER2
100	0000101662	1000	0000140000	ZB03	0001			E				001	20220423	SAPUSER2
100	0000101663	2000	0000140000	ZB00	0001			E				001	20240627	SAPUSER4
100	0000101664	2000	0000140000	ZB03	0001			E				001	20200725	SAPUSER2
100	0000101666	2000	0000140000	ZB03	0001			E				001	20200625	SAPUSER1
100	0000101667	1000	0000140000	ZB03	0001			E				001	20240719	SAPUSER4
100	0000101668	1000	0000140000	ZB03	0001			E				001	20220203	SAPUSER3
100	0000101669	2000	0000140000	ZB04	0001			E				001	20190211	SAPUSER2
100	0000101671	1000	0000140000	ZB03	0001			E				001	20210307	SAPUSER2
100	0000101673	1000	0000140000	ZB03	0001			E				001	20220806	SAPUSER2
100	0000101674	1000	0000140000	ZB00	0001							001	20190505	SAPUSER3
100	0000101675	1000	0000140000	ZB03	0001			E				001	20210905	SAPUSER1
100	0000101678	1000	0000140000	ZB01	0001			E				001	20230809	SAPUSER3
100	0000101679	1000	0000140000	ZB02	0001			E				001	20200524	SAPUSER4
100	0000101680	1000	0000140000	ZB02	0001			E				001	20220910	SAPUSER3
100	0000101682	1000	0000140000	ZB01	0001							001	20220306	SAPUSER2
100	0000101684	2000	0000140000	ZB03	0001			E				001	20190503	SAPUSER1
100	0000101685	1000	0000140000	ZB02	0001			E				001	20200823	SAPUSER5
100	0000101686	2000	0000140000	ZB00	0001			E				001	20220127	SAPUSER2
100	0000101687	1000	0000140000	ZB03	0001			E				001	20200724	SAPUSER3
100	0000101688	1000	0000140000	ZB04	0001			E				001	20240803	SAPUSER2
100	0000101689	1000	0000140000	ZB02	0001							001	20201021	SAPUSER1
100	0000101690	1000	0000140000	ZB00	0001			E				001	20240825	SAPUSER4
100	0000101691	2000	0000140000	ZB01	0001			E				001	20221129	SAPUSER2
100	0000101692	1000	0000140000	ZB01	0001			E				001	20210414	SAPUSER3
100	0000101692	2000	0000140000	ZB01	0001			E				001	20210414	SAPUSER3
100	0000101693	1000	0000140000	ZB03	0001			E				001	20230318	SAPUSER1
100	0000101694	1000	0000140000	ZB03	0001			E				001	20211113	SAPUSER3
100	0000101695	1000	0000140000	ZB01	0001			E				001	20190811	SAPUSER3
100	0000101696	1000	0000140000	ZB03	0001			E				001	20230519	SAPUSER1
100	0000101696	2000	0000140000	ZB04	0001			E				001	20230519	SAPUSER1
100	0000101697	1000	0000140000	ZB03	0001			E				001	20211121	SAPUSER1
100	0000101699	1000	0000140000	ZB03	0001							001	20221024	SAPUSER2
100	0000101700	1000	0000140000	ZB03	0001			E				001	20201007	SAPUSER1
100	0000101701	1000	0000140000	ZB04	0001			E				001	20230401	SAPUSER4
100	0000101703	1000	0000140000	ZB01	0001			E				001	20200414	SAPUSER5
100	0000101704	1000	0000140000	ZB03	0001			E				001	20200407	SAPUSER4
100	0000101705	1000	0000140000	ZB01	0001			E				001	20200510	SAPUSER2
100	0000101705	2000	0000140000	ZB03	0001			E				001	20200510	SAPUSER2
100	0000101707	1000	0000140000	ZB04	0001			E				001	20210925	SAPUSER1
100	0000101709	1000	0000140000	ZB03	0001			E				001	20190314	SAPUSER4
100	0000101710	1000	0000140000	ZB00	0001			E				001	20231103	SAPUSER1
100	0000101711	1000	0000140000	ZB00	0001			E				001	20190622	SAPUSER3
100	0000101712	1000	0000140000	ZB04	0001			E				001	20200113	SAPUSER4
100	0000101713	1000	0000140000	ZB03	0001							001	20190402	SAPUSER3
100	0000101714	1000	0000140000	ZB04	0001			E				001	20210407	SAPUSER3
100	0000101716	1000	0000140000	ZB04	0001			E				001	20210116	SAPUSER1
100	0000101717	1000	0000140000	ZB03	0001			E				001	20221213	SAPUSER1
100	0000101719	1000	0000140000	ZB02	0001			E				001	20230802	SAPUSER3
100	0000101720	2000	0000140000	ZB04	0001			E				001	20190424	SAPUSER4
100	0000101722	1000	0000140000	ZB02	0001			E				001	20240619	SAPUSER3
100	0000101723	1000	0000140000	ZB03	0001			E				001	20220130	SAPUSER1
100	0000101724	1000	0000140000	ZB01	0001			E				001	20220111	SAPUSER3
100	0000101727	2000	0000140000	ZB03	0001			E				001	20190628	SAPUSER3
100	0000101729	1000	0000140000	ZB04	0001			E				001	20230422	SAPUSER3
100	0000101729	2000	0000140000	ZB03	0001			E				001	20230422	SAPUSER3
100	0000101730	1000	0000140000	ZB01	0001			E				001	20211203	SAPUSER3
100	0000101732	1000	0000140000	ZB02	0001			E				001	20230103	SAPUSER5
100	0000101733	1000	0000140000	ZB03	0001			E				001	20220707	SAPUSER3
100	0000101734	1000	0000140000	ZB03	0001			E				001	20240312	SAPUSER5
100	0000101736	1000	0000140000	ZB02	0001			E				001	20220524	SAPUSER2
100	0000101737	1000	0000140000	ZB03	0001			E				001	20191031	SAPUSER5
100	0000101741	1000	0000140000	ZB03	0001							001	20190111	SAPUSER1
100	0000101741	2000	0000140000	ZB00	0001							001	20190111	SAPUSER1
100	0000101742	1000	0000140000	ZB02	0001			E				001	20200209	SAPUSER2
100	0000101743	1000	0000140000	ZB03	0001			E				001	20201130	SAPUSER1
100	0000101744	1000	0000140000	ZB03	0001			E				001	20190118	SAPUSER1
100	0000101745	2000	0000140000	ZB03	0001			E				001	20220313	SAPUSER5
100	0000101746	1000	0000140000	ZB03	0001			E				001	20190710	SAPUSER5
100	0000101748	1000	0000140000	ZB03	0001			E				001	20210603	SAPUSER1
100	0000101750	1000	0000140000	ZB04	0001			E				001	20240806	SAPUSER4
100	0000101754	1000	0000140000	ZB02	0001			E				001	20190812	SAPUSER2
100	0000101755	1000	0000140000	ZB00	0001			E				001	20230205	SAPUSER4
100	0000101756	1000	0000140000	ZB03	0001			E				001	20190615	SAPUSER3
100	0000101757	1000	0000140000	ZB01	0001			E				001	20231225	SAPUSER1
100	0000101759	1000	0000140000	ZB01	0001			E				001	20240202	SAPUSER5
100	0000101759	2000	0000140000	ZB03	0001			E				001	20240202	SAPUSER5
100	0000101761	1000	0000140000	ZB04	0001			E				001	20240720	SAPUSER2
100	0000101762	1000	0000140000	ZB03	0001							001	20220830	SAPUSER3
100	0000101763	1000	0000140000	ZB03	0001			E				001	20210317	SAPUSER1
100	0000101765	1000	0000140000	ZB03	0001			E				001	20230711	SAPUSER4
100	0000101766	1000	0000140000	ZB03	0001			E				001	20190117	SAPUSER5
100	0000101766	2000	0000140000	ZB00	0001			E				001	20190117	SAPUSER5
100	0000101767	1000	0000140000	ZB04	0001							001	20220220	SAPUSER3
100	0000101768	1000	0000140000	ZB02	0001			E				001	20220107	SAPUSER1
100	0000101769	1000	0000140000	ZB01	0001							001	20190617	SAPUSER1
100	0000101769	2000	0000140000	ZB04	0001							001	20190617	SAPUSER1
100	0000101770	2000	0000140000	ZB03	0001			E				001	20220209	SAPUSER2
100	0000101772	2000	0000140000	ZB01	0001			E				001	20220227	SAPUSER3
100	0000101773	1000	0000140000	ZB03	0001			E				001	20201016	SAPUSER1
100	0000101773	2000	0000140000	ZB03	0001			E				001	20201016	SAPUSER1
100	0000101774	1000	0000140000	ZB02	0001			E				001	20190515	SAPUSER1
100	0000101776	1000	0000140000	ZB04	0001			E				001	20221107	SAPUSER2
100	0000101776	2000	0000140000	ZB02	0001			E				001	20221107	SAPUSER2
100	0000101779	1000	0000140000	ZB04	0001			E				001	20210801	SAPUSER4
100	0000101780	2000	0000140000	ZB03	0001							001	20190618	SAPUSER1
100	0000101784	1000	0000140000	ZB00	0001			E				001	20220219	SAPUSER1
100	0000101784	2000	0000140000	ZB01	0001			E				001	20220219	SAPUSER1
100	0000101785	1000	0000140000	ZB03	0001			E				001	20190901	SAPUSER3
100	0000101786	2000	0000140000	ZB03	0001							001	20210627	SAPUSER5
100	0000101789	1000	0000140000	ZB02	0001			E				001	20190204	SAPUSER1
100	0000101790	1000	0000140000	ZB04	0001			E				001	20220608	SAPUSER1
100	0000101791	1000	0000140000	ZB03	0001			E				001	20190418	SAPUSER3
100	0000101792	2000	0000140000	ZB00	0001			E				001	20190411	SAPUSER3
100	0000101793	1000	0000140000	ZB03	0001			E				001	20190424	SAPUSER3
100	0000101794	2000	0000140000	ZB02	0001			E				001	20210425	SAPUSER3
100	0000101795	1000	0000140000	ZB03	0001			E				001	20210622	SAPUSER5
100	0000101797	1000	0000140000	ZB03	0001			E				001	20190706	SAPUSER5
100	0000101797	2000	0000140000	ZB04	0001			E				001	20190706	SAPUSER5
100	0000101799	1000	0000140000	ZB02	0001			E				001	20190509	SAPUSER3
100	0000101800	1000	0000140000	ZB03	0001			E				001	20190707	SAPUSER3
100	0000101801	2000	0000140000	ZB03	0001			E				001	20190609	SAPUSER5
100	0000101802	1000	0000140000	ZB03	0001			E				001	20240816	SAPUSER1
100	0000101803	1000	0000140000	ZB03	0001							001	20200714	SAPUSER3
100	0000101804	1000	0000140000	ZB03	0001			E				001	20230830	SAPUSER2
100	0000101805	1000	0000140000	ZB03	0001			E				001	20240203	SAPUSER4
100	0000101805	2000	0000140000	ZB03	0001			E				001	20240203	SAPUSER4
100	0000101808	1000	0000140000	ZB02	0001			E				001	20231116	SAPUSER2
100	0000101809	1000	0000140000	ZB03	0001			E				001	20191218	SAPUSER3
100	0000101810	2000	0000140000	ZB03	0001			E				001	20230718	SAPUSER3
100	0000101811	2000	0000140000	ZB02	0001							001	20231106	SAPUSER5
100	0000101815	2000	0000140000	ZB03	0001			E				001	20211019	SAPUSER2
100	0000101817	1000	0000140000	ZB01	0001							001	20230515	SAPUSER1
100	0000101818	1000	0000140000	ZB02	0001			E				001	20221104	SAPUSER2
100	0000101819	1000	0000140000	ZB02	0001			E				001	20211028	SAPUSER2
100	0000101819	2000	0000140000	ZB04	0001			E				001	20211028	SAPUSER2
100	0000101820	1000	0000140000	ZB03	0001			E				001	20190405	SAPUSER4
100	0000101824	1000	0000140000	ZB03	0001			E				001	20191212	SAPUSER5
100	0000101825	1000	0000140000	ZB03	0001							001	20200928	SAPUSER3
100	0000101826	2000	0000140000	ZB03	0001							001	20211123	SAPUSER3
100	0000101827	1000	0000140000	ZB04	0001			E				001	20200402	SAPUSER3
100	0000101828	1000	0000140000	ZB01	0001			E				001	20230713	SAPUSER4
100	0000101830	1000	0000140000	ZB02	0001			E				001	20200322	SAPUSER2
100	0000101831	2000	0000140000	ZB03	0001			E				001	20190817	SAPUSER3
100	0000101832	1000	0000140000	ZB01	0001			E				001	20220506	SAPUSER3
100	0000101833	1000	0000140000	ZB03	0001							001	20220904	SAPUSER4
100	0000101834	1000	0000140000	ZB03	0001			E				001	20230115	SAPUSER3
100	0000101835	1000	0000140000	ZB03	0001			E				001	20221001	SAPUSER5
100	0000101839	1000	0000140000	ZB03	0001			E				001	20200908	SAPUSER3
100	0000101839	2000	0000140000	ZB02	0001			E				001	20200908	SAPUSER3
100	0000101840	1000	0000140000	ZB03	0001			E				001	20210330	SAPUSER2
100	0000101841	1000	0000140000	ZB03	0001			E				001	20231102	SAPUSER4
100	0000101843	1000	0000140000	ZB00	0001			E				001	20230217	SAPUSER3
100	0000101844	1000	0000140000	ZB02	0001			E				001	20210529	SAPUSER2
100	0000101845	1000	0000140000	ZB04	0001			E				001	20230117	SAPUSER3
100	0000101846	1000	0000140000	ZB04	0001			E				001	20210612	SAPUSER5
100	0000101847	1000	0000140000	ZB02	0001							001	20220113	SAPUSER4
100	0000101848	1000	0000140000	ZB01	0001			E				001	20210312	SAPUSER4
100	0000101849	1000	0000140000	ZB02	0001			E				001	20200927	SAPUSER3
100	0000101850	2000	0000140000	ZB04	0001			E				001	20240108	SAPUSER4
100	0000101851	1000	0000140000	ZB03	0001			E				001	20221014	SAPUSER3
100	0000101852	1000	0000140000	ZB03	0001			E				001	20191204	SAPUSER1
100	0000101854	1000	0000140000	ZB04	0001			E				001	20230102	SAPUSER5
100	0000101855	1000	0000140000	ZB03	0001			E				001	20210213	SAPUSER4
100	0000101856	1000	0000140000	ZB04	0001							001	20210527	SAPUSER5
100	0000101857	1000	0000140000	ZB00	0001			E				001	20220105	SAPUSER2
100	0000101858	1000	0000140000	ZB03	0001			E				001	20240617	SAPUSER1
100	0000101858	2000	0000140000	ZB03	0001			E				001	20240617	SAPUSER1
100	0000101859	1000	0000140000	ZB03	0001			E				001	20190329	SAPUSER1
100	0000101860	1000	0000140000	ZB02	0001							001	20240827	SAPUSER4
100	0000101861	1000	0000140000	ZB02	0001			E				001	20210202	SAPUSER1
100	0000101863	1000	0000140000	ZB03	0001			E				001	20190521	SAPUSER5
100	0000101865	2000	0000140000	ZB01	0001			E				001	20210428	SAPUSER3
100	0000101866	2000	0000140000	ZB04	0001			E				001	20220602	SAPUSER4
100	0000101868	2000	0000140000	ZB03	0001							001	20240707	SAPUSER3
100	0000101869	2000	0000140000	ZB02	0001			E				001	20240121	SAPUSER4
100	0000101870	1000	0000140000	ZB03	0001							001	20231013	SAPUSER1
100	0000101871	1000	0000140000	ZB03	0001			E				001	20191122	SAPUSER5
100	0000101872	1000	0000140000	ZB02	0001			E				001	20201113	SAPUSER5
100	0000101874	1000	0000140000	ZB04	0001			E				001	20200719	SAPUSER2
100	0000101875	2000	0000140000	ZB03	0001							001	20220122	SAPUSER5
100	0000101876	1000	0000140000	ZB02	0001							001	20220828	SAPUSER5
100	0000101876	2000	0000140000	ZB03	0001							001	20220828	SAPUSER5
100	0000101878	2000	0000140000	ZB02	0001			E				001	20220908	SAPUSER1
100	0000101879	1000	0000140000	ZB03	0001			E				001	20220924	SAPUSER3
100	0000101885	1000	0000140000	ZB00	0001							001	20240219	SAPUSER4
100	0000101886	1000	0000140000	ZB00	0001			E				001	20190421	SAPUSER1
100	0000101887	1000	0000140000	ZB03	0001			E				001	20220806	SAPUSER4
100	0000101888	1000	0000140000	ZB03	0001			E				001	20210530	SAPUSER3
100	0000101889	1000	0000140000	ZB04	0001			E				001	20200510	SAPUSER5
100	0000101891	1000	0000140000	ZB02	0001			E				001	20240201	SAPUSER5
100	0000101893	2000	0000140000	ZB03	0001			E				001	20221021	SAPUSER2
100	0000101894	1000	0000140000	ZB00	0001			E				001	20220127	SAPUSER1
100	0000101895	1000	0000140000	ZB03	0001			E				001	20210201	SAPUSER4
100	0000101896	2000	0000140000	ZB03	0001							001	20240705	SAPUSER3
100	0000101897	1000	0000140000	ZB03	0001			E				001	20210507	SAPUSER1
100	0000101899	1000	0000140000	ZB03	0001			E				001	20201122	SAPUSER5
100	0000101901	1000	0000140000	ZB04	0001			E				001	20190901	SAPUSER1
100	0000101903	1000	0000140000	ZB03	0001			E				001	20220224	SAPUSER2
100	0000101904	1000	0000140000	ZB00	0001			E				001	20220209	SAPUSER1
100	0000101905	1000	0000140000	ZB04	0001			E				001	20221127	SAPUSER5
100	0000101907	1000	0000140000	ZB03	0001			E				001	20210620	SAPUSER5
100	0000101907	2000	0000140000	ZB01	0001			E				001	20210620	SAPUSER5
100	0000101908	1000	0000140000	ZB02	0001			E				001	20200818	SAPUSER2
100	0000101910	1000	0000140000	ZB03	0001			E				001	20230828	SAPUSER2
100	0000101911	2000	0000140000	ZB02	0001			E				001	20190626	SAPUSER5
100	0000101913	1000	0000140000	ZB03	0001							001	20190216	SAPUSER1
100	0000101914	1000	0000140000	ZB04	0001			E				001	20190703	SAPUSER2
100	0000101916	1000	0000140000	ZB03	0001			E				001	20210615	SAPUSER4
100	0000101917	1000	0000140000	ZB01	0001			E				001	20191018	SAPUSER1
100	0000101918	1000	0000140000	ZB03	0001							001	20210929	SAPUSER5
100	0000101922	1000	0000140000	ZB03	0001			E				001	20210313	SAPUSER3
100	0000101923	1000	0000140000	ZB03	0001			E				001	20220913	SAPUSER4
100	0000101925	1000	0000140000	ZB03	0001			E				001	20230326	SAPUSER3
100	0000101927	1000	0000140000	ZB03	0001			E				001	20220219	SAPUSER1
100	0000101928	2000	0000140000	ZB02	0001							001	20201110	SAPUSER1
100	0000101930	1000	0000140000	ZB00	0001			E				001	20211110	SAPUSER4
100	0000101930	2000	0000140000	ZB00	0001			E				001	20211110	SAPUSER4
100	0000101931	1000	0000140000	ZB03	0001							001	20220921	SAPUSER3
100	0000101932	1000	0000140000	ZB02	0001			E				001	20210426	SAPUSER4
100	0000101933	1000	0000140000	ZB03	0001			E				001	20211025	SAPUSER5
100	0000101934	1000	0000140000	ZB00	0001			E				001	20210307	SAPUSER2
100	0000101936	1000	0000140000	ZB03	0001			E				001	20211221	SAPUSER1
100	0000101937	1000	0000140000	ZB03	0001							001	20200325	SAPUSER2
100	0000101940	1000	0000140000	ZB03	0001			E				001	20230109	SAPUSER5
100	0000101940	2000	0000140000	ZB03	0001			E				001	20230109	SAPUSER5
100	0000101941	2000	0000140000	ZB03	0001			E				001	20231006	SAPUSER1
100	0000101942	1000	0000140000	ZB04	0001			E				001	20210625	SAPUSER1
100	0000101942	2000	0000140000	ZB01	0001			E				001	20210625	SAPUSER1
100	0000101943	1000	0000140000	ZB02	0001			E				001	20211121	SAPUSER4
100	0000101945	1000	0000140000	ZB03	0001			E				001	20190208	SAPUSER4
100	0000101947	1000	0000140000	ZB03	0001			E				001	20231018	SAPUSER5
100	0000101947	2000	0000140000	ZB03	0001			E				001	20231018	SAPUSER5
100	0000101948	1000	0000140000	ZB00	0001			E				001	20190906	SAPUSER1
100	0000101950	2000	0000140000	ZB04	0001			E				001	20191116	SAPUSER2
100	0000101951	1000	0000140000	ZB01	0001			E				001	20240709	SAPUSER2
100	0000101952	1000	0000140000	ZB01	0001			E				001	20190405	SAPUSER5
100	0000101953	1000	0000140000	ZB03	0001			E				001	20231204	SAPUSER5
100	0000101954	1000	0000140000	ZB03	0001			E				001	20191114	SAPUSER3
100	0000101955	2000	0000140000	ZB00	0001			E				001	20230617	SAPUSER2
100	0000101956	1000	0000140000	ZB03	0001			E				001	20230625	SAPUSER1
100	0000101957	1000	0000140000	ZB02	0001			E				001	20220722	SAPUSER5
100	0000101958	1000	0000140000	ZB04	0001			E				001	20190401	SAPUSER4
100	0000101959	2000	0000140000	ZB03	0001							001	20221020	SAPUSER4
100	0000101960	1000	0000140000	ZB01	0001			E				001	20220204	SAPUSER4
100	0000101961	2000	0000140000	ZB03	0001			E				001	20240514	SAPUSER2
100	0000101963	1000	0000140000	ZB04	0001							001	20240212	SAPUSER3
100	0000101964	1000	0000140000	ZB00	0001			E				001	20230607	SAPUSER2
100	0000101966	1000	0000140000	ZB03	0001			E				001	20220409	SAPUSER1
100	0000101968	1000	0000140000	ZB03	0001			E				001	20221110	SAPUSER5
100	0000101969	2000	0000140000	ZB02	0001			E				001	20211114	SAPUSER3
100	0000101970	1000	0000140000	ZB02	0001							001	20240117	SAPUSER3
100	0000101971	1000	0000140000	ZB03	0001			E				001	20211210	SAPUSER1
