MANDT	KUNNR	VKORG	VTWEG	SPART	PARVW	KUNN2	PARZA
100	0000102360	2000	10	00	AG	0000102360	000
100	0000102362	1000	10	00	AG	0000102362	000
100	0000102362	2000	10	00	AG	0000102362	000
100	0000102363	1000	10	00	AG	0000102363	000
100	0000102364	2000	10	00	AG	0000102364	000
100	0000102365	1000	10	00	AG	0000102365	000
100	0000102366	1000	10	00	AG	0000102366	000
100	0000102367	2000	10	00	AG	0000102367	000
100	0000102368	1000	10	00	AG	0000102368	000
100	0000102368	2000	10	00	AG	0000102368	000
100	0000102369	1000	10	00	AG	0000102369	000
100	0000102370	2000	10	00	AG	0000102370	000
100	0000102371	1000	10	00	AG	0000102371	000
100	0000102372	1000	10	00	AG	0000102372	000
100	0000102373	1000	10	00	AG	0000102373	000
100	0000102374	2000	10	00	AG	0000102374	000
100	0000102376	1000	10	00	AG	0000102376	000
100	0000102379	1000	10	00	AG	0000102379	000
100	0000102380	1000	10	00	AG	0000102380	000
100	0000102381	1000	10	00	AG	0000102381	000
100	0000102383	1000	10	00	AG	0000102383	000
100	0000102384	1000	10	00	AG	0000102384	000
100	0000102385	1000	10	00	AG	0000102385	000
100	0000102387	1000	10	00	AG	0000102387	000
100	0000102389	1000	10	00	AG	0000102389	000
100	0000102390	2000	10	00	AG	0000102390	000
100	0000102391	2000	10	00	AG	0000102391	000
100	0000102392	1000	10	00	AG	0000102392	000
100	0000102394	1000	10	00	AG	0000102394	000
100	0000102395	2000	10	00	AG	0000102395	000
100	0000102398	1000	10	00	AG	0000102398	000
100	0000102401	1000	10	00	AG	0000102401	000
100	0000102402	1000	10	00	AG	0000102402	000
100	0000102405	1000	10	00	AG	0000102405	000
100	0000102405	2000	10	00	AG	0000102405	000
100	0000102406	1000	10	00	AG	0000102406	000
100	0000102407	1000	10	00	AG	0000102407	000
100	0000102408	2000	10	00	AG	0000102408	000
100	0000102409	1000	10	00	AG	0000102409	000
100	0000102412	1000	10	00	AG	0000102412	000
100	0000102413	2000	10	00	AG	0000102413	000
100	0000102414	1000	10	00	AG	0000102414	000
100	0000102415	1000	10	00	AG	0000102415	000
100	0000102416	1000	10	00	AG	0000102416	000
100	0000102416	2000	10	00	AG	0000102416	000
100	0000102417	1000	10	00	AG	0000102417	000
100	0000102418	1000	10	00	AG	0000102418	000
100	0000102419	2000	10	00	AG	0000102419	000
100	0000102423	1000	10	00	AG	0000102423	000
100	0000102424	1000	10	00	AG	0000102424	000
100	0000102425	1000	10	00	AG	0000102425	000
100	0000102426	1000	10	00	AG	0000102426	000
100	0000102428	1000	10	00	AG	0000102428	000
100	0000102429	1000	10	00	AG	0000102429	000
100	0000102430	1000	10	00	AG	0000102430	000
100	0000102431	1000	10	00	AG	0000102431	000
100	0000102434	1000	10	00	AG	0000102434	000
100	0000102435	1000	10	00	AG	0000102435	000
100	0000102436	1000	10	00	AG	0000102436	000
100	0000102437	1000	10	00	AG	0000102437	000
100	0000102438	1000	10	00	AG	0000102438	000
100	0000102439	1000	10	00	AG	0000102439	000
100	0000102439	2000	10	00	AG	0000102439	000
100	0000102441	2000	10	00	AG	0000102441	000
100	0000102444	1000	10	00	AG	0000102444	000
100	0000102445	1000	10	00	AG	0000102445	000
100	0000102446	1000	10	00	AG	0000102446	000
100	0000102449	2000	10	00	AG	0000102449	000
100	0000102451	1000	10	00	AG	0000102451	000
100	0000102452	1000	10	00	AG	0000102452	000
100	0000102453	1000	10	00	AG	0000102453	000
100	0000102454	2000	10	00	AG	0000102454	000
100	0000102455	2000	10	00	AG	0000102455	000
100	0000102456	1000	10	00	AG	0000102456	000
100	0000102460	2000	10	00	AG	0000102460	000
100	0000102461	2000	10	00	AG	0000102461	000
100	0000102465	1000	10	00	AG	0000102465	000
100	0000102468	1000	10	00	AG	0000102468	000
100	0000102470	1000	10	00	AG	0000102470	000
100	0000102471	1000	10	00	AG	0000102471	000
100	0000102473	1000	10	00	AG	0000102473	000
100	0000102474	1000	10	00	AG	0000102474	000
100	0000102475	1000	10	00	AG	0000102475	000
100	0000102476	1000	10	00	AG	0000102476	000
100	0000102477	1000	10	00	AG	0000102477	000
100	0000102479	1000	10	00	AG	0000102479	000
100	0000102481	2000	10	00	AG	0000102481	000
100	0000102483	1000	10	00	AG	0000102483	000
100	0000102484	1000	10	00	AG	0000102484	000
100	0000102488	1000	10	00	AG	0000102488	000
100	0000102490	1000	10	00	AG	0000102490	000
100	0000102491	1000	10	00	AG	0000102491	000
100	0000102494	1000	10	00	AG	0000102494	000
100	0000102495	1000	10	00	AG	0000102495	000
100	0000102497	1000	10	00	AG	0000102497	000
100	0000102499	1000	10	00	AG	0000102499	000
100	0000102500	1000	10	00	AG	0000102500	000
100	0000102502	1000	10	00	AG	0000102502	000
100	0000102503	1000	10	00	AG	0000102503	000
100	0000102503	2000	10	00	AG	0000102503	000
100	0000102506	1000	10	00	AG	0000102506	000
100	0000102507	1000	10	00	AG	0000102507	000
100	0000102508	1000	10	00	AG	0000102508	000
100	0000102508	2000	10	00	AG	0000102508	000
100	0000102509	2000	10	00	AG	0000102509	000
100	0000102513	2000	10	00	AG	0000102513	000
100	0000102514	1000	10	00	AG	0000102514	000
100	0000102516	1000	10	00	AG	0000102516	000
100	0000102517	1000	10	00	AG	0000102517	000
100	0000102518	1000	10	00	AG	0000102518	000
100	0000102520	1000	10	00	AG	0000102520	000
100	0000102521	1000	10	00	AG	0000102521	000
100	0000102523	2000	10	00	AG	0000102523	000
100	0000102524	1000	10	00	AG	0000102524	000
100	0000102525	1000	10	00	AG	0000102525	000
100	0000102526	1000	10	00	AG	0000102526	000
100	0000102526	2000	10	00	AG	0000102526	000
100	0000102527	1000	10	00	AG	0000102527	000
100	0000102528	1000	10	00	AG	0000102528	000
100	0000102528	2000	10	00	AG	0000102528	000
100	0000102530	1000	10	00	AG	0000102530	000
100	0000102533	1000	10	00	AG	0000102533	000
100	0000102534	2000	10	00	AG	0000102534	000
100	0000102536	1000	10	00	AG	0000102536	000
100	0000102537	1000	10	00	AG	0000102537	000
100	0000102539	1000	10	00	AG	0000102539	000
100	0000102540	1000	10	00	AG	0000102540	000
100	0000102541	1000	10	00	AG	0000102541	000
100	0000102542	1000	10	00	AG	0000102542	000
100	0000102543	1000	10	00	AG	0000102543	000
100	0000102545	2000	10	00	AG	0000102545	000
100	0000102547	1000	10	00	AG	0000102547	000
100	0000102548	1000	10	00	AG	0000102548	000
100	0000102549	1000	10	00	AG	0000102549	000
100	0000102556	1000	10	00	AG	0000102556	000
100	0000102557	1000	10	00	AG	0000102557	000
100	0000102558	1000	10	00	AG	0000102558	000
100	0000102558	2000	10	00	AG	0000102558	000
100	0000102560	1000	10	00	AG	0000102560	000
100	0000102561	2000	10	00	AG	0000102561	000
100	0000102564	1000	10	00	AG	0000102564	000
100	0000102566	1000	10	00	AG	0000102566	000
100	0000102567	1000	10	00	AG	0000102567	000
100	0000102568	1000	10	00	AG	0000102568	000
100	0000102568	2000	10	00	AG	0000102568	000
100	0000102571	2000	10	00	AG	0000102571	000
100	0000102573	1000	10	00	AG	0000102573	000
100	0000102574	1000	10	00	AG	0000102574	000
100	0000102575	1000	10	00	AG	0000102575	000
100	0000102576	1000	10	00	AG	0000102576	000
100	0000102577	1000	10	00	AG	0000102577	000
100	0000102578	1000	10	00	AG	0000102578	000
100	0000102583	1000	10	00	AG	0000102583	000
100	0000102585	1000	10	00	AG	0000102585	000
100	0000102587	1000	10	00	AG	0000102587	000
100	0000102588	1000	10	00	AG	0000102588	000
100	0000102589	1000	10	00	AG	0000102589	000
100	0000102589	2000	10	00	AG	0000102589	000
100	0000102590	1000	10	00	AG	0000102590	000
100	0000102592	1000	10	00	AG	0000102592	000
100	0000102593	1000	10	00	AG	0000102593	000
100	0000102595	1000	10	00	AG	0000102595	000
100	0000102596	1000	10	00	AG	0000102596	000
100	0000102597	1000	10	00	AG	0000102597	000
100	0000102598	1000	10	00	AG	0000102598	000
100	0000102598	2000	10	00	AG	0000102598	000
100	0000102599	1000	10	00	AG	0000102599	000
100	0000102600	1000	10	00	AG	0000102600	000
100	0000102601	2000	10	00	AG	0000102601	000
100	0000102602	1000	10	00	AG	0000102602	000
100	0000102605	2000	10	00	AG	0000102605	000
100	0000102606	2000	10	00	AG	0000102606	000
100	0000102608	1000	10	00	AG	0000102608	000
100	0000102609	1000	10	00	AG	0000102609	000
100	0000102609	2000	10	00	AG	0000102609	000
100	0000102610	1000	10	00	AG	0000102610	000
100	0000102612	1000	10	00	AG	0000102612	000
100	0000102613	1000	10	00	AG	0000102613	000
100	0000102614	2000	10	00	AG	0000102614	000
100	0000102616	2000	10	00	AG	0000102616	000
100	0000102617	1000	10	00	AG	0000102617	000
100	0000102622	1000	10	00	AG	0000102622	000
100	0000102627	1000	10	00	AG	0000102627	000
100	0000102627	2000	10	00	AG	0000102627	000
100	0000102629	1000	10	00	AG	0000102629	000
100	0000102629	2000	10	00	AG	0000102629	000
100	0000102632	1000	10	00	AG	0000102632	000
100	0000102634	1000	10	00	AG	0000102634	000
100	0000102635	1000	10	00	AG	0000102635	000
100	0000102640	2000	10	00	AG	0000102640	000
100	0000102641	1000	10	00	AG	0000102641	000
100	0000102642	1000	10	00	AG	0000102642	000
100	0000102643	1000	10	00	AG	0000102643	000
100	0000102644	1000	10	00	AG	0000102644	000
100	0000102645	1000	10	00	AG	0000102645	000
100	0000102645	2000	10	00	AG	0000102645	000
100	0000102648	1000	10	00	AG	0000102648	000
100	0000102649	1000	10	00	AG	0000102649	000
100	0000102649	2000	10	00	AG	0000102649	000
100	0000102651	2000	10	00	AG	0000102651	000
100	0000102652	1000	10	00	AG	0000102652	000
100	0000102653	2000	10	00	AG	0000102653	000
100	0000102654	2000	10	00	AG	0000102654	000
100	0000102655	2000	10	00	AG	0000102655	000
100	0000102656	1000	10	00	AG	0000102656	000
100	0000102657	1000	10	00	AG	0000102657	000
100	0000102658	1000	10	00	AG	0000102658	000
100	0000102659	1000	10	00	AG	0000102659	000
100	0000102660	1000	10	00	AG	0000102660	000
100	0000102661	1000	10	00	AG	0000102661	000
100	0000102661	2000	10	00	AG	0000102661	000
100	0000102663	2000	10	00	AG	0000102663	000
100	0000102664	1000	10	00	AG	0000102664	000
100	0000102665	2000	10	00	AG	0000102665	000
100	0000102667	2000	10	00	AG	0000102667	000
100	0000102668	1000	10	00	AG	0000102668	000
100	0000102669	1000	10	00	AG	0000102669	000
100	0000102670	1000	10	00	AG	0000102670	000
100	0000102671	1000	10	00	AG	0000102671	000
100	0000102672	2000	10	00	AG	0000102672	000
100	0000102673	1000	10	00	AG	0000102673	000
100	0000102673	2000	10	00	AG	0000102673	000
100	0000102674	2000	10	00	AG	0000102674	000
100	0000102675	2000	10	00	AG	0000102675	000
100	0000102678	1000	10	00	AG	0000102678	000
100	0000102680	1000	10	00	AG	0000102680	000
100	0000102681	2000	10	00	AG	0000102681	000
100	0000102683	1000	10	00	AG	0000102683	000
100	0000102684	1000	10	00	AG	0000102684	000
100	0000102685	1000	10	00	AG	0000102685	000
100	0000102686	1000	10	00	AG	0000102686	000
100	0000102687	1000	10	00	AG	0000102687	000
100	0000102688	1000	10	00	AG	0000102688	000
100	0000102690	1000	10	00	AG	0000102690	000
100	0000102691	1000	10	00	AG	0000102691	000
100	0000102692	2000	10	00	AG	0000102692	000
100	0000102694	1000	10	00	AG	0000102694	000
100	0000102695	1000	10	00	AG	0000102695	000
100	0000102696	1000	10	00	AG	0000102696	000
100	0000102696	2000	10	00	AG	0000102696	000
100	0000102698	1000	10	00	AG	0000102698	000
100	0000102702	1000	10	00	AG	0000102702	000
100	0000102703	1000	10	00	AG	0000102703	000
100	0000102704	1000	10	00	AG	0000102704	000
100	0000102705	1000	10	00	AG	0000102705	000
100	0000102706	1000	10	00	AG	0000102706	000
100	0000102707	1000	10	00	AG	0000102707	000
100	0000102708	1000	10	00	AG	0000102708	000
100	0000102709	1000	10	00	AG	0000102709	000
100	0000102710	1000	10	00	AG	0000102710	000
100	0000102711	1000	10	00	AG	0000102711	000
100	0000102712	1000	10	00	AG	0000102712	000
100	0000102713	2000	10	00	AG	0000102713	000
100	0000102714	1000	10	00	AG	0000102714	000
100	0000102717	1000	10	00	AG	0000102717	000
100	0000102717	2000	10	00	AG	0000102717	000
100	0000102718	1000	10	00	AG	0000102718	000
100	0000102719	1000	10	00	AG	0000102719	000
100	0000102720	1000	10	00	AG	0000102720	000
100	0000102721	2000	10	00	AG	0000102721	000
100	0000102722	2000	10	00	AG	0000102722	000
100	0000102723	1000	10	00	AG	0000102723	000
100	0000102724	1000	10	00	AG	0000102724	000
100	0000102725	2000	10	00	AG	0000102725	000
100	0000102726	1000	10	00	AG	0000102726	000
100	0000102727	1000	10	00	AG	0000102727	000
100	0000102728	1000	10	00	AG	0000102728	000
100	0000102728	2000	10	00	AG	0000102728	000
100	0000102729	1000	10	00	AG	0000102729	000
100	0000102730	1000	10	00	AG	0000102730	000
100	0000102731	1000	10	00	AG	0000102731	000
100	0000102732	1000	10	00	AG	0000102732	000
100	0000102733	1000	10	00	AG	0000102733	000
100	0000102733	2000	10	00	AG	0000102733	000
100	0000102734	1000	10	00	AG	0000102734	000
100	0000102734	2000	10	00	AG	0000102734	000
100	0000102737	1000	10	00	AG	0000102737	000
100	0000102739	1000	10	00	AG	0000102739	000
100	0000102740	1000	10	00	AG	0000102740	000
100	0000102741	2000	10	00	AG	0000102741	000
100	0000102743	1000	10	00	AG	0000102743	000
100	0000102745	1000	10	00	AG	0000102745	000
100	0000102749	2000	10	00	AG	0000102749	000
100	0000102751	1000	10	00	AG	0000102751	000
100	0000102752	1000	10	00	AG	0000102752	000
100	0000102754	1000	10	00	AG	0000102754	000
100	0000102755	1000	10	00	AG	0000102755	000
100	0000102757	1000	10	00	AG	0000102757	000
100	0000102759	1000	10	00	AG	0000102759	000
100	0000102760	2000	10	00	AG	0000102760	000
100	0000102762	1000	10	00	AG	0000102762	000
100	0000102764	1000	10	00	AG	0000102764	000
100	0000102765	1000	10	00	AG	0000102765	000
100	0000102767	1000	10	00	AG	0000102767	000
100	0000102768	1000	10	00	AG	0000102768	000
100	0000102770	1000	10	00	AG	0000102770	000
100	0000102771	2000	10	00	AG	0000102771	000
100	0000102772	1000	10	00	AG	0000102772	000
100	0000102775	1000	10	00	AG	0000102775	000
100	0000102776	1000	10	00	AG	0000102776	000
100	0000102780	1000	10	00	AG	0000102780	000
100	0000102782	1000	10	00	AG	0000102782	000
100	0000102784	1000	10	00	AG	0000102784	000
100	0000102785	1000	10	00	AG	0000102785	000
100	0000102785	2000	10	00	AG	0000102785	000
100	0000102786	1000	10	00	AG	0000102786	000
100	0000102787	2000	10	00	AG	0000102787	000
100	0000102788	2000	10	00	AG	0000102788	000
100	0000102789	1000	10	00	AG	0000102789	000
100	0000102790	1000	10	00	AG	0000102790	000
100	0000102790	2000	10	00	AG	0000102790	000
100	0000102791	1000	10	00	AG	0000102791	000
100	0000102793	1000	10	00	AG	0000102793	000
100	0000102794	1000	10	00	AG	0000102794	000
100	0000102795	1000	10	00	AG	0000102795	000
100	0000102796	1000	10	00	AG	0000102796	000
100	0000102798	1000	10	00	AG	0000102798	000
100	0000102799	1000	10	00	AG	0000102799	000
100	0000102801	1000	10	00	AG	0000102801	000
100	0000102803	1000	10	00	AG	0000102803	000
100	0000102803	2000	10	00	AG	0000102803	000
100	0000102804	1000	10	00	AG	0000102804	000
100	0000102806	1000	10	00	AG	0000102806	000
100	0000102807	1000	10	00	AG	0000102807	000
100	0000102808	1000	10	00	AG	0000102808	000
100	0000102809	1000	10	00	AG	0000102809	000
100	0000102810	1000	10	00	AG	0000102810	000
100	0000102811	1000	10	00	AG	0000102811	000
100	0000102812	1000	10	00	AG	0000102812	000
100	0000102813	1000	10	00	AG	0000102813	000
100	0000102814	1000	10	00	AG	0000102814	000
100	0000102815	1000	10	00	AG	0000102815	000
100	0000102816	1000	10	00	AG	0000102816	000
100	0000102817	1000	10	00	AG	0000102817	000
100	0000102819	1000	10	00	AG	0000102819	000
100	0000102820	1000	10	00	AG	0000102820	000
100	0000102821	1000	10	00	AG	0000102821	000
100	0000102821	2000	10	00	AG	0000102821	000
100	0000102823	1000	10	00	AG	0000102823	000
100	0000102825	1000	10	00	AG	0000102825	000
100	0000102828	1000	10	00	AG	0000102828	000
100	0000102829	1000	10	00	AG	0000102829	000
100	0000102830	1000	10	00	AG	0000102830	000
100	0000102831	1000	10	00	AG	0000102831	000
100	0000102832	1000	10	00	AG	0000102832	000
100	0000102833	1000	10	00	AG	0000102833	000
100	0000102834	1000	10	00	AG	0000102834	000
100	0000102835	1000	10	00	AG	0000102835	000
100	0000102836	1000	10	00	AG	0000102836	000
100	0000102837	1000	10	00	AG	0000102837	000
100	0000102838	1000	10	00	AG	0000102838	000
100	0000102840	1000	10	00	AG	0000102840	000
100	0000102842	1000	10	00	AG	0000102842	000
100	0000102844	2000	10	00	AG	0000102844	000
100	0000102845	1000	10	00	AG	0000102845	000
100	0000102848	1000	10	00	AG	0000102848	000
100	0000102849	1000	10	00	AG	0000102849	000
100	0000102850	1000	10	00	AG	0000102850	000
100	0000102854	1000	10	00	AG	0000102854	000
100	0000102855	1000	10	00	AG	0000102855	000
100	0000102856	1000	10	00	AG	0000102856	000
100	0000102857	2000	10	00	AG	0000102857	000
100	0000102858	2000	10	00	AG	0000102858	000
100	0000102859	1000	10	00	AG	0000102859	000
100	0000102860	1000	10	00	AG	0000102860	000
100	0000102862	1000	10	00	AG	0000102862	000
100	0000102863	1000	10	00	AG	0000102863	000
100	0000102864	1000	10	00	AG	0000102864	000
100	0000102869	1000	10	00	AG	0000102869	000
100	0000102870	1000	10	00	AG	0000102870	000
100	0000102872	1000	10	00	AG	0000102872	000
100	0000102872	2000	10	00	AG	0000102872	000
100	0000102874	1000	10	00	AG	0000102874	000
100	0000102875	1000	10	00	AG	0000102875	000
100	0000102878	1000	10	00	AG	0000102878	000
100	0000102879	1000	10	00	AG	0000102879	000
100	0000102879	2000	10	00	AG	0000102879	000
100	0000102880	1000	10	00	AG	0000102880	000
100	0000102880	2000	10	00	AG	0000102880	000
100	0000102881	1000	10	00	AG	0000102881	000
100	0000102882	1000	10	00	AG	0000102882	000
100	0000102883	1000	10	00	AG	0000102883	000
100	0000102884	1000	10	00	AG	0000102884	000
100	0000102885	2000	10	00	AG	0000102885	000
100	0000102888	1000	10	00	AG	0000102888	000
100	0000102889	1000	10	00	AG	0000102889	000
100	0000102893	2000	10	00	AG	0000102893	000
100	0000102894	1000	10	00	AG	0000102894	000
100	0000102894	2000	10	00	AG	0000102894	000
100	0000102896	1000	10	00	AG	0000102896	000
100	0000102896	2000	10	00	AG	0000102896	000
100	0000102898	1000	10	00	AG	0000102898	000
100	0000102900	1000	10	00	AG	0000102900	000
100	0000102901	1000	10	00	AG	0000102901	000
100	0000102902	1000	10	00	AG	0000102902	000
100	0000102903	1000	10	00	AG	0000102903	000
100	0000102904	1000	10	00	AG	0000102904	000
100	0000102906	1000	10	00	AG	0000102906	000
100	0000102907	2000	10	00	AG	0000102907	000
100	0000102909	1000	10	00	AG	0000102909	000
100	0000102909	2000	10	00	AG	0000102909	000
100	0000102910	1000	10	00	AG	0000102910	000
100	0000102911	1000	10	00	AG	0000102911	000
100	0000102914	1000	10	00	AG	0000102914	000
100	0000102915	1000	10	00	AG	0000102915	000
100	0000102918	1000	10	00	AG	0000102918	000
100	0000102919	1000	10	00	AG	0000102919	000
100	0000102921	1000	10	00	AG	0000102921	000
100	0000102925	1000	10	00	AG	0000102925	000
100	0000102927	1000	10	00	AG	0000102927	000
100	0000102928	1000	10	00	AG	0000102928	000
100	0000102930	1000	10	00	AG	0000102930	000
100	0000102933	1000	10	00	AG	0000102933	000
100	0000102936	1000	10	00	AG	0000102936	000
100	0000102938	1000	10	00	AG	0000102938	000
100	0000102939	1000	10	00	AG	0000102939	000
100	0000102940	1000	10	00	AG	0000102940	000
100	0000102941	1000	10	00	AG	0000102941	000
100	0000102942	1000	10	00	AG	0000102942	000
100	0000102943	1000	10	00	AG	0000102943	000
100	0000102944	1000	10	00	AG	0000102944	000
100	0000102947	1000	10	00	AG	0000102947	000
100	0000102948	1000	10	00	AG	0000102948	000
100	0000102948	2000	10	00	AG	0000102948	000
100	0000102949	1000	10	00	AG	0000102949	000
100	0000102950	1000	10	00	AG	0000102950	000
100	0000102951	1000	10	00	AG	0000102951	000
100	0000102953	1000	10	00	AG	0000102953	000
100	0000102954	1000	10	00	AG	0000102954	000
100	0000102955	2000	10	00	AG	0000102955	000
100	0000102956	1000	10	00	AG	0000102956	000
100	0000102956	2000	10	00	AG	0000102956	000
100	0000102957	1000	10	00	AG	0000102957	000
100	0000102959	1000	10	00	AG	0000102959	000
100	0000102960	1000	10	00	AG	0000102960	000
100	0000102961	1000	10	00	AG	0000102961	000
100	0000102962	1000	10	00	AG	0000102962	000
100	0000102964	1000	10	00	AG	0000102964	000
100	0000102964	2000	10	00	AG	0000102964	000
100	0000102965	2000	10	00	AG	0000102965	000
100	0000102966	2000	10	00	AG	0000102966	000
100	0000102967	1000	10	00	AG	0000102967	000
100	0000102969	2000	10	00	AG	0000102969	000
100	0000102970	1000	10	00	AG	0000102970	000
100	0000102971	1000	10	00	AG	0000102971	000
100	0000102972	1000	10	00	AG	0000102972	000
100	0000102974	1000	10	00	AG	0000102974	000
100	0000102975	1000	10	00	AG	0000102975	000
100	0000102977	2000	10	00	AG	0000102977	000
100	0000102978	1000	10	00	AG	0000102978	000
100	0000102981	1000	10	00	AG	0000102981	000
100	0000102982	1000	10	00	AG	0000102982	000
100	0000102984	2000	10	00	AG	0000102984	000
100	0000102985	1000	10	00	AG	0000102985	000
100	0000102985	2000	10	00	AG	0000102985	000
100	0000102987	2000	10	00	AG	0000102987	000
100	0000102989	1000	10	00	AG	0000102989	000
100	0000102990	1000	10	00	AG	0000102990	000
100	0000102991	1000	10	00	AG	0000102991	000
100	0000102993	1000	10	00	AG	0000102993	000
100	0000102994	1000	10	00	AG	0000102994	000
100	0000102995	1000	10	00	AG	0000102995	000
100	0000102995	2000	10	00	AG	0000102995	000
100	0000102996	2000	10	00	AG	0000102996	000
100	0000102999	1000	10	00	AG	0000102999	000
