MANDT	LIFNR	LAND1	NAME1	NAME2	NAME3	NAME4	SORTL	ORT01	PSTLZ	REGIO	STRAS	PFACH	PSTL2	ADRNR	KTOKK	XCPDK	LOEVM	SPERR	LNRZA	KONZS	SPRAS	ERDAT	ERNAM	TELF1	STCD1	STCD2	STCEG
100	0000201573	DE	Lindenweg Druckguss GmbH				LINDENWEG	Jena	07743	TH	Sonnenallee 54			0500001173	LIEF	X					D	20210206	SAPUSER3	0801 6727376	405/112/56738		DE555467088
100	0000201574	DE	Birkenhaus Präzisionsteile eG				BIRKENHAUS	Moers	47441	NW	Gartenallee 190			0500001174	KRED						D	20200412	SAPUSER4	0378 8442110	373/320/24479		DE566655503
100	0000201575	DE	Sandburg Speditionen UG (haftungsbeschränkt)				SANDBURG	Pirna	01796	SN	Bahnhofstraße 28			0500001175	KRED						D	20230907	SAPUSER1	0511 3071135	554/717/71482		DE135631835
100	0000201576	DE	Langhof Armaturen UG (haftungsbeschränkt)				LANGHOF	Sindelfingen	71063	BW	Wiesenring 99			0500001176	KRED						D	20210418	SAPUSER1	0333 520324	426/315/26511		DE791726218
100	0000201577	DE	Espenfels Textilien GmbH				ESPENFELS	Offenburg	77652	BW	Sonnenstraße 132a			0500001177	KRED						D	20230226	SAPUSER4	0387 966974	967/601/62930		DE222689130
100	0000201579	DE	Waldhaus Speditionen GmbH & Co. KG				WALDHAUS	Duisburg	47051	NW	Haselweg 67a			0500001178	KRED						D	20230616	SAPUSER3	0880 7065689	371/543/83919		DE589160689
100	0000201580	DE	Südsee Lebensmittel GmbH & Co. KG				SÜDSEE	Elmshorn	25335	SH	Zeppelinallee 159			0500001179	KRED						D	20190114	SAPUSER3	0479 4116776	903/121/80959		DE465601722
100	0000201581	DE	Altwald Hydraulik GmbH				ALTWALD	Görlitz	02826	SN	Ahornstraße 31			0500001180	KRED						D	20200220	SAPUSER1	0768 7067778	487/372/26207		DE716729381
100	0000201582	DE	Kiefernbach Schleiftechnik UG (haftungsbeschränkt)				KIEFERNBAC	Langenfeld	40764	NW	Tannendamm 110			0500001181	KRED						D	20190215	SAPUSER2	0408 7907722	785/254/54131		DE993152146
100	0000201583	DE	Langdorf Lebensmittel GmbH				LANGDORF	Freiburg	79098	BW	Schulstraße 140a			0500001182	KRED						D	20190914	SAPUSER3	0270 6586616	186/642/90797		DE107127119
100	0000201585	DE	Kiefernhaus Maschinenbau AG				KIEFERNHAU	Husum	25813	SH	Sonnenallee 52			0500001183	KRED						D	20231215	SAPUSER5	0939 3182404	673/308/32807		DE334915247
100	0000201587	DE	Brandhof Bauelemente GmbH				BRANDHOF	Marburg	35037	HE	Nussbaumdamm 118			0500001184	KRED						D	20210412	SAPUSER5	0360 7077874	187/752/32523		DE630921856
100	0000201588	CH	Zederheim Armaturen AG				ZEDERHEIM	Winterthur	8400		Brunnenallee 12			0500001185	KRED						D	20211229	SAPUSER1	0395 1847370			CHE538791385MWST
100	0000201589	DE	Birkenbrück Papier GmbH				BIRKENBRÜC	München	80331	BY	Pappelring 131			0500001186	KRED						D	20230518	SAPUSER4	0895 5812628	977/854/95243		DE886683550
100	0000201590	DE	Holunderdorf Pumpen KGaA				HOLUNDERDO	Duisburg	47051	NW	Burgplatz 40b			0500001187	KRED						D	20231005	SAPUSER3	0713 5877591	429/831/51112		DE453456819
100	0000201591	DE	Rheinau Papier e.K.				RHEINAU	München	80331	BY	Hafenring 6			0500001188	KRED						D	20231214	SAPUSER2	0685 7221075	559/332/79455		DE981839935
100	0000201592	DE	Falkenburg Baustoffe UG (haftungsbeschränkt)				FALKENBURG	Papenburg	26871	NI	Birkenweg 119			0500001189	KRED						D	20200629	SAPUSER5	0441 2011954	948/700/44925		DE434611771
100	0000201593	FR	Buchenried Stahlbau S.A.S.				BUCHENRIED	Bordeaux	33000		Schuldamm 150b			0500001190	KRED						F	20220607	SAPUSER1	0549 157220			FR40315779338
100	0000201594	DE	Nordfels Sanitärtechnik GmbH				NORDFELS	Bochum	44787	NW	Nussbaumstraße 60a			0500001191	KRED						D	20220626	SAPUSER5	0823 2935617	491/186/47202		DE978507579
100	0000201595	DE	Bergmark Lagertechnik eG				BERGMARK	Riesa	01587	SN	Mühlengasse 55			0500001192	KRED						D	20190104	SAPUSER4	0422 9789183	529/228/80536		DE730348103
100	0000201596	DE	Nordweg Apparatebau AG				NORDWEG	Dorsten	46282	NW	Heidegasse 34			0500001193	LIEF	X					D	20191002	SAPUSER5	0450 7761223	285/470/94835		DE582541607
100	0000201597	DE	Talsee Pumpen GmbH				TALSEE	Chemnitz	09111	SN	Zeppelinstraße 16			0500001194	KRED						D	20210316	SAPUSER1	0927 2531576	240/822/12254		DE368169016
100	0000201598	DE	Birkenstein Stahlbau KGaA				BIRKENSTEI	Siegen	57072	NW	Tannenstraße 28			0500001195	KRED						D	20230729	SAPUSER3	0601 3251542	109/906/73405		DE205197513
100	0000201599	DE	Brandfeld Bauelemente OHG				BRANDFELD	Darmstadt	64283	HE	Feldweg 71			0500001196	KRED						D	20200703	SAPUSER1	0393 6217112	692/768/70283		DE497169587
100	0000201600	DE	Steinwald Schleiftechnik KG				STEINWALD	Göppingen	73033	BW	Rosendamm 129	78546	73033	0500001197	KRED						D	20220323	SAPUSER2	0445 8743972	715/168/50717		DE544523395
100	0000201601	DE	Südmark Bauelemente OHG				SÜDMARK	Halberstadt	38820	ST	Domstraße 183			0500001198	KRED						D	20210707	SAPUSER1	0408 1448842	293/531/38803		DE492826005
100	0000201603	DE	Hochweg Antriebstechnik OHG				HOCHWEG	Meppen	49716	NI	Industriering 76			0500001199	KRED						D	20240518	SAPUSER1	0623 5498690	729/342/83311		DE916455259
100	0000201604	AT	Rheinberg Maschinenbau KG				RHEINBERG	Innsbruck	6020		Postring 165			0500001200	KRED						D	20200709	SAPUSER1	0928 627609			ATU16926256
100	0000201606	FR	Altfels Speditionen S.A.S.				ALTFELS	Nantes	44000		Schulallee 54			0500001201	KRED						F	20220726	SAPUSER1	0746 1823008			FR69855460807
100	0000201607	DE	Dornweg Fahrzeugteile e.K.				DORNWEG	Langenfeld	40764	NW	Quellengasse 157			0500001202	KRED						D	20211024	SAPUSER3	0247 3225321	460/377/34475		DE780597842
100	0000201608	DE	Kastanienwald Verpackungen KG				KASTANIENW	Freiburg	79098	BW	Wiesenweg 127			0500001203	KRED						D	20240815	SAPUSER4	0716 7456364	827/389/91888		DE429176513
100	0000201609	DE	Dornmark Baustoffe GmbH & Co. KG				DORNMARK	Rendsburg	24768	SH	Felddamm 98			0500001204	LIEF	X					D	20230814	SAPUSER1	0538 9914616	320/375/65834		DE981593649
100	0000201610	DE	Lindenried Aufzugstechnik OHG				LINDENRIED	Sankt Augustin	53757	NW	Feldallee 163			0500001205	KRED						D	20191121	SAPUSER3	0622 1147558	301/807/86586		DE399353214
100	0000201612	AT	Mühlbach Apparatebau AG				MÜHLBACH	Salzburg	5020		Quellenring 179b			0500001206	LIEF	X					D	20201125	SAPUSER1	0979 4888740			ATU51883935
100	0000201613	DE	Dornheim Speditionen GmbH				DORNHEIM	Wittenberg	06886	ST	Bahnhofplatz 75			0500001207	LIEF	X					D	20210415	SAPUSER5	0975 5154382	873/897/93101		DE502533972
100	0000201614	DE	Bergbrück Chemie GmbH & Co. KG				BERGBRÜCK	Stralsund	18439	MV	Ulmenallee 184b			0500001208	KRED						D	20200325	SAPUSER5	0647 6517167	880/479/74889		DE547957038
100	0000201616	DE	Ahornhaus Recycling UG (haftungsbeschränkt)				AHORNHAUS	Nordhausen	99734	TH	Heideplatz 81			0500001209	KRED						D	20230629	SAPUSER3	0222 7531154	357/458/43561		DE565704323
100	0000201617	DE	Waldfels Chemie GmbH & Co. KG				WALDFELS	Bocholt	46395	NW	Pappelweg 74			0500001210	KRED						D	20221116	SAPUSER3	0754 4004985	405/475/40682		DE140970807
100	0000201618	IT	Neuwald Chemie S.r.l.				NEUWALD	Torino	10121		Rosenstraße 81			0500001211	KRED						I	20240114	SAPUSER5	0501 8705941			IT78191193064
100	0000201619	DE	Brandstein Speditionen GmbH				BRANDSTEIN	Weimar	99423	TH	Domring 198			0500001212	KRED						D	20231030	SAPUSER4	0323 8839997	667/861/33320		DE924353496
100	0000201620	CH	Kiefernfeld Apparatebau GmbH				KIEFERNFEL	Sankt Gallen	9000		Industriering 153			0500001213	LIEF	X					D	20221227	SAPUSER2	0311 6292092			CHE678222582MWST
100	0000201621	DE	Grünmark Bedachungen SE				GRÜNMARK	Hameln	31785	NI	Fasanenplatz 102			0500001214	KRED						D	20231225	SAPUSER4	0224 6704962	946/537/13028		DE828267519
100	0000201623	AT	Waldhof Textilien GmbH				WALDHOF	Sankt Pölten	3100		Lindenallee 14			0500001215	KRED						D	20200112	SAPUSER3	0751 7129993			ATU50316796
100	0000201625	DE	Dornheim Apparatebau GmbH				DORNHEIM	Hildesheim	31134	NI	Ahornallee 47			0500001216	LIEF	X					D	20190216	SAPUSER5	0771 2525294	514/448/13372		DE169938683
100	0000201626	FR	Ahornried Elektrotechnik S.A.R.L.				AHORNRIED	Paris	75001		Gartenallee 29			0500001217	KRED						F	20210926	SAPUSER1	0249 1568827			FR29994422205
100	0000201627	DE	Reingrund Druckguss KGaA				REINGRUND	Altenburg	04600	TH	Schulweg 22b			0500001218	KRED						D	20231203	SAPUSER2	0872 7947930	864/286/95159		DE377085696
100	0000201628	DE	Buchenstein Oberflächentechnik e.K.				BUCHENSTEI	Krefeld	47798	NW	Marktweg 9a			0500001219	KRED						D	20191214	SAPUSER3	0868 5873368	182/525/89973		DE491754702
100	0000201629	DE	Berntal Fahrzeugteile GmbH & Co. KG				BERNTAL	Kassel	34117	HE	Erlendamm 170			0500001220	KRED						D	20220126	SAPUSER1	0845 5159001	705/988/94931		DE566604251
100	0000201630	DE	Kiefernhof Werkzeugbau KG				KIEFERNHOF	Würzburg	97070	BY	Feldplatz 30			0500001221	KRED						D	20200402	SAPUSER1	0506 243735	428/719/79897		DE558552539
100	0000201631	DE	Kastanienhof Papier GmbH & Co. KG				KASTANIENH	Bamberg	96047	BY	Pappeldamm 35			0500001222	KRED						D	20220327	SAPUSER2	0985 5149313	286/204/78518		DE955857807
100	0000201632	DE	Hochsee Fahrzeugteile SE				HOCHSEE	Göppingen	73033	BW	Mühlenstraße 175			0500001223	KRED						D	20210602	SAPUSER2	0522 3314391	699/299/85570		DE548452194
100	0000201634	AT	Holunderfels Chemie AG				HOLUNDERFE	Salzburg	5020		Sonnenstraße 147b			0500001224	KRED						D	20200301	SAPUSER1	0338 774000			ATU86905547
100	0000201636	DE	Espenwald Fahrzeugteile AG				ESPENWALD	Bonn	53111	NW	Postring 20			0500001225	KRED						D	20220118	SAPUSER3	0518 6107064	737/612/85602		DE156639066
100	0000201637	DE	Altbach Möbelwerke GmbH				ALTBACH	Peine	31224	NI	Eichenplatz 142			0500001226	KRED						D	20200712	SAPUSER5	0288 2779534	950/383/54155		DE705718316
100	0000201638	DE	Kleinbrück Dichtungstechnik GmbH				KLEINBRÜCK	Merseburg	06217	ST	Rosenplatz 125			0500001227	KRED						D	20221011	SAPUSER4	0956 1009819	252/802/77101		DE801094129
100	0000201639	DE	Steindorf Logistik GmbH & Co. KG				STEINDORF	Eisenach	99817	TH	Raiffeisenstraße 58			0500001228	KRED						D	20191101	SAPUSER5	0698 7436434	661/483/74266		DE461697866
100	0000201641	DE	Kastanienried Lagertechnik KG				KASTANIENR	Halle	06108	ST	Industrieweg 81			0500001229	KRED						D	20211130	SAPUSER2	0604 5967406	606/416/89915		DE383158274
100	0000201642	DE	Kiefernbrück Papier OHG				KIEFERNBRÜ	Ludwigsburg	71634	BW	Pappelgasse 11a			0500001230	KRED						D	20210831	SAPUSER4	0524 4681089	793/326/38440		DE966498023
100	0000201643	DE	Ulmendorf Klimatechnik e.K.				ULMENDORF	Coburg	96450	BY	Heidestraße 107			0500001231	KRED						D	20190822	SAPUSER1	0441 2899793	643/890/53571		DE657011470
100	0000201645	FR	Erlenfels Lebensmittel S.A.R.L.				ERLENFELS	Marseille	13001		Pappelallee 165			0500001232	KRED						F	20190322	SAPUSER1	0311 1255353			FR59257563678
100	0000201646	DE	Lindenfeld Industrieservice GmbH				LINDENFELD	Aalen	73430	BW	Nelkenallee 63			0500001233	KRED						D	20231123	SAPUSER1	0217 8672415	390/688/81607		DE118194131
100	0000201647	DE	Zederbrück Bedachungen GmbH & Co. KG				ZEDERBRÜCK	Kaufbeuren	87600	BY	Domring 52			0500001234	KRED						D	20191205	SAPUSER2	0470 5878882	476/719/96770		DE230114485
100	0000201648	IT	Westweg Dichtungstechnik S.p.A.				WESTWEG	Milano	20121		Tannenallee 50			0500001235	KRED						I	20210828	SAPUSER2	0268 3229462			IT82473228246
100	0000201649	DE	Rotwald Maschinenbau GmbH & Co. KG				ROTWALD	Speyer	67346	RP	Gartenplatz 184			0500001236	KRED						D	20240829	SAPUSER5	0386 283842	733/510/36485		DE794156067
100	0000201650	DE	Haselfels Armaturen e.K.				HASELFELS	Rheine	48431	NW	Eichenring 82a	50459	48431	0500001237	KRED						D	20220828	SAPUSER5	0783 5823162	662/616/54059		DE531278829
100	0000201653	FR	Brandhaus Schleiftechnik S.A.				BRANDHAUS	Strasbourg	67000		Sonnenring 148			0500001238	KRED						F	20200630	SAPUSER3	0304 6055895			FR04263152194
100	0000201655	DE	Ulmenfels Formenbau GmbH				ULMENFELS	Unna	59423	NW	Industrieallee 56			0500001239	KRED						D	20220531	SAPUSER4	0934 9779580	372/749/64299		DE750929808
100	0000201656	DE	Grünfeld Textilien KG				GRÜNFELD	Oberhausen	46045	NW	Amselgasse 27			0500001240	KRED						D	20231021	SAPUSER1	0913 6100595	611/987/39499		DE662709279
100	0000201657	DE	Weidenfurt Pumpen KG				WEIDENFURT	Memmingen	87700	BY	Kirschallee 114			0500001241	KRED						D	20220606	SAPUSER2	0610 3895047	492/137/78452		DE844999548
100	0000201658	DE	Buchenweg Hydraulik GmbH				BUCHENWEG	Neu-Ulm	89231	BY	Tannendamm 59			0500001242	KRED						D	20230711	SAPUSER3	0739 2649990	980/192/96547		DE834972122
100	0000201659	DE	Espenfels Papier GmbH & Co. KG				ESPENFELS	Stendal	39576	ST	Raiffeisengasse 46			0500001243	KRED						D	20240713	SAPUSER3	0900 3079234	198/341/87672		DE185334190
100	0000201660	DE	Ahornhof Baustoffe GmbH & Co. KG				AHORNHOF	Cottbus	03046	BB	Raiffeisenstraße 195b			0500001244	KRED						D	20230208	SAPUSER1	0412 5052958	623/693/30751		DE273540826
100	0000201661	DE	Kleinhaus Klimatechnik GmbH				KLEINHAUS	Castrop-Rauxel	44575	NW	Kirschgasse 159a			0500001245	KRED						D	20220409	SAPUSER5	0874 4125805	801/408/43966		DE243436140
100	0000201662	DE	Ulmenhof Schweißtechnik AG				ULMENHOF	Celle	29221	NI	Lindengasse 165			0500001246	KRED						D	20230929	SAPUSER2	0873 2989514	741/725/44244		DE449957243
100	0000201665	DE	Lärchendorf Hydraulik GmbH				LÄRCHENDOR	Amberg	92224	BY	Haselring 163			0500001247	KRED						D	20240707	SAPUSER1	0291 6519464	397/421/94480		DE725689550
100	0000201666	DE	Reinhof Haustechnik GmbH				REINHOF	Reinbek	21465	SH	Heideallee 163b			0500001248	KRED						D	20191029	SAPUSER5	0320 5845380	335/319/52140		DE765989333
100	0000201668	DE	Kastaniensee Papier AG				KASTANIENS	Zwickau	08056	SN	Amseldamm 92			0500001249	KRED						D	20240819	SAPUSER1	0594 9041156	888/280/25032		DE867004258
100	0000201669	US	Talbach Recycling LLC				TALBACH	Atlanta	30303	GA	Birkenplatz 39b			0500001250	KRED						E	20230422	SAPUSER1	0475 1206834			
100	0000201670	DE	Steinbrück Kunststofftechnik GmbH & Co. KG				STEINBRÜCK	Halberstadt	38820	ST	Heideallee 158			0500001251	KRED						D	20200522	SAPUSER1	0361 1951110	687/149/97756		DE905367407
100	0000201671	DE	Rotdorf Antriebstechnik GmbH				ROTDORF	Troisdorf	53840	NW	Haselstraße 38			0500001252	KRED						D	20230702	SAPUSER1	0700 3797102	676/677/83935		DE529436717
100	0000201672	IT	Lärchendorf Zerspanung S.p.A.				LÄRCHENDOR	Genova	16121		Haseldamm 19a			0500001253	KRED						I	20190130	SAPUSER4	0938 2337581			IT59568964318
100	0000201673	DE	Espenmark Sanitärtechnik GmbH				ESPENMARK	Göppingen	73033	BW	Haselring 110			0500001254	KRED						D	20210709	SAPUSER4	0447 3747799	198/554/17442		DE942126898
100	0000201674	NL	Eichweg Speditionen N.V.				EICHWEG	Den Haag	2511 CV		Lindenweg 1b			0500001255	KRED						E	20230406	SAPUSER5	0274 8797820			NL623945532B52
100	0000201675	DE	Kieferntal Fahrzeugteile GmbH & Co. KG				KIEFERNTAL	Leverkusen	51373	NW	Wiesenallee 46			0500001256	KRED						D	20240321	SAPUSER1	0904 4837270	158/315/79668		DE277971550
100	0000201676	DE	Falkenhof Behälterbau GmbH				FALKENHOF	Oberhausen	46045	NW	Heidegasse 172			0500001257	KRED						D	20231229	SAPUSER5	0245 4196721	428/339/85055		DE800149471
100	0000201677	PL	Südburg Fahrzeugteile S.A.				SÜDBURG	Lodz	90-001		Tannenplatz 46b			0500001258	KRED						E	20230325	SAPUSER1	0506 1637854			PL6830594854
100	0000201679	DE	Weidenbrück Fahrzeugteile AG				WEIDENBRÜC	Lingen	49808	NI	Sonnenplatz 49			0500001259	KRED						D	20190622	SAPUSER2	0556 7983483	258/986/59853		DE234596420
100	0000201680	PL	Erlental Armaturen Sp. z o.o.				ERLENTAL	Poznan	60-001		Marktweg 157b			0500001260	KRED						E	20200426	SAPUSER3	0666 8562168			PL7242825318
100	0000201681	DE	Rottal Sanitärtechnik UG (haftungsbeschränkt)				ROTTAL	Papenburg	26871	NI	Ahornweg 35			0500001261	KRED						D	20220527	SAPUSER3	0697 5579463	590/156/74616		DE559087021
100	0000201682	DE	Bergburg Lebensmittel KG				BERGBURG	Stendal	39576	ST	Mühlenweg 171			0500001262	LIEF	X					D	20240512	SAPUSER5	0943 2136291	124/210/52929		DE846118380
100	0000201684	DE	Sandried Logistik GmbH				SANDRIED	Hamburg	20095	HH	Postplatz 187a			0500001263	KRED						D	20231126	SAPUSER1	0751 9351447	262/364/80641		DE214476336
100	0000201685	NL	Falkenfeld Bauelemente N.V.				FALKENFELD	Rotterdam	3011 AD		Gartenstraße 117			0500001264	KRED						E	20220714	SAPUSER5	0410 6436732			NL319652760B77
100	0000201688	DE	Falkenburg Textilien GmbH & Co. KG				FALKENBURG	Lüneburg	21335	NI	Marktgasse 99			0500001265	KRED						D	20220613	SAPUSER2	0656 7023235	964/169/63205		DE431583508
100	0000201689	DE	Brandheim Antriebstechnik OHG				BRANDHEIM	Lübeck	23552	SH	Birkenring 143			0500001266	LIEF	X					D	20200226	SAPUSER1	0591 980819	158/744/73196		DE576120775
100	0000201690	IT	Eichheim Umformtechnik S.r.l.				EICHHEIM	Milano	20121		Kirschring 156			0500001267	KRED						I	20190620	SAPUSER3	0562 7270273			IT59566737004
100	0000201691	DE	Birkenhaus Handel UG (haftungsbeschränkt)				BIRKENHAUS	Marburg	35037	HE	Nussbaumring 137	82142	35037	0500001268	KRED						D	20220719	SAPUSER5	0640 3364635	359/410/17754		DE226848771
100	0000201692	CH	Sandhof Messtechnik AG				SANDHOF	Genf	1201		Brunnengasse 171b			0500001269	KRED						D	20220822	SAPUSER1	0805 4985201			CHE022884357MWST
100	0000201693	DE	Erlenfurt Anlagenbau GmbH & Co. KG				ERLENFURT	Bonn	53111	NW	Raiffeisengasse 174			0500001270	KRED						D	20240327	SAPUSER1	0563 6595899	327/259/34253		DE236109925
100	0000201694	DE	Rheinwald Dichtungstechnik GmbH				RHEINWALD	Wittenberg	06886	ST	Zeppelinweg 56			0500001271	KRED						D	20210329	SAPUSER1	0220 2802156	469/178/64481		DE353513211
100	0000201696	DE	Südau Aufzugstechnik KG				SÜDAU	Bremerhaven	27568	HB	Pappelring 165a			0500001272	KRED						D	20220411	SAPUSER1	0362 6595608	555/499/27350		DE311410299
100	0000201697	DE	Steinried Werkzeugbau UG (haftungsbeschränkt)				STEINRIED	Offenbach am Main	63065	HE	Heidegasse 171			0500001273	KRED						D	20230824	SAPUSER2	0295 7344579	593/545/13344		DE475428962
100	0000201698	DE	Dornhof Industrieservice GmbH & Co. KG				DORNHOF	Erding	85435	BY	Domplatz 165			0500001274	KRED						D	20220402	SAPUSER5	0635 3627154	962/112/26644		DE694953791
100	0000201700	PL	Reinried Schleiftechnik S.A.				REINRIED	Katowice	40-001		Schulplatz 114			0500001275	LIEF	X					E	20220618	SAPUSER2	0555 7614534			PL4220904189
100	0000201701	CH	Südhof Behälterbau AG				SÜDHOF	Genf	1201		Brunnenring 3			0500001276	KRED						D	20240808	SAPUSER2	0736 7314289			CHE227729150MWST
100	0000201703	PL	Ulmengrund Systemtechnik Sp. z o.o.				ULMENGRUND	Krakow	30-001		Lerchendamm 158			0500001277	LIEF	X					E	20190829	SAPUSER3	0561 3724705			PL9948236841
100	0000201704	NL	Rotdorf Getränke N.V.				ROTDORF	Breda	4811 DJ		Tannenstraße 173			0500001278	KRED						E	20230226	SAPUSER1	0566 348697			NL925332233B54
100	0000201705	DE	Buchenburg Schleiftechnik GmbH & Co. KG				BUCHENBURG	München	80331	BY	Schulweg 194			0500001279	KRED						D	20240415	SAPUSER4	0280 4749303	298/574/74435		DE822580367
100	0000201706	NL	Sandbach Messtechnik N.V.				SANDBACH	Tilburg	5038 EA		Raiffeisenring 31			0500001280	KRED						E	20210615	SAPUSER4	0816 1938127			NL327596178B52
100	0000201708	US	Kleinhof Metallbau LLC				KLEINHOF	Houston	77002	TX	Bahnhofgasse 154			0500001281	KRED						E	20190319	SAPUSER4	0495 9380874			
100	0000201709	DE	Westau Dichtungstechnik KG				WESTAU	München	80331	BY	Zeppelingasse 7b			0500001282	KRED						D	20210315	SAPUSER5	0385 1984989	994/334/79705		DE548589435
100	0000201714	DE	Kleinfurt Möbelwerke GmbH				KLEINFURT	Würzburg	97070	BY	Burgstraße 50			0500001283	KRED						D	20210912	SAPUSER1	0285 8635931	323/947/78236		DE638789158
100	0000201715	DE	Haselau Maschinenbau GmbH				HASELAU	Münster	48143	NW	Kirschweg 122			0500001284	LIEF	X					D	20200331	SAPUSER1	0600 4445525	402/377/62775		DE703928719
100	0000201716	PL	Birkenheim Präzisionsteile Sp. z o.o.				BIRKENHEIM	Warszawa	00-001		Schuldamm 126b			0500001285	KRED						E	20210114	SAPUSER2	0373 7674271			PL8319043435
100	0000201717	DE	Holunderberg Kunststofftechnik GmbH				HOLUNDERBE	Passau	94032	BY	Raiffeisenweg 50a			0500001286	KRED						D	20190606	SAPUSER2	0803 2939136	128/373/20774		DE569230514
100	0000201718	DE	Lärchenried Formenbau GmbH				LÄRCHENRIE	Elmshorn	25335	SH	Industriegasse 145b			0500001287	KRED						D	20190710	SAPUSER1	0696 2228870	128/288/51432		DE399943390
100	0000201719	AT	Westwald Möbelwerke GmbH				WESTWALD	Innsbruck	6020		Marktgasse 4			0500001288	KRED						D	20210927	SAPUSER3	0762 8509112			ATU29159088
100	0000201720	DE	Kiefernau Möbelwerke GmbH & Co. KG				KIEFERNAU	Braunschweig	38100	NI	Quellenstraße 87b			0500001289	KRED						D	20240620	SAPUSER3	0518 8664924	333/589/84153		DE553631663
100	0000201721	IT	Erlenmark Lagertechnik S.p.A.				ERLENMARK	Brescia	25121		Marktring 10			0500001290	KRED						I	20200317	SAPUSER3	0698 4413118			IT32480997824
100	0000201723	NL	Espenberg Maschinenbau B.V.				ESPENBERG	Eindhoven	5611 AZ		Tannendamm 103b			0500001291	KRED						E	20210614	SAPUSER5	0497 5795856			NL974492942B72
100	0000201724	DE	Reinweg Umformtechnik GmbH & Co. KG				REINWEG	Troisdorf	53840	NW	Domstraße 136b			0500001292	KRED						D	20230513	SAPUSER2	0666 3376700	593/900/56125		DE942968916
100	0000201725	DE	Harttal Schweißtechnik AG				HARTTAL	Langenfeld	40764	NW	Ahornallee 58			0500001293	KRED						D	20221224	SAPUSER1	0770 5357506	794/980/14112		DE422526849
100	0000201726	DE	Altgrund Logistik e.K.				ALTGRUND	Kassel	34117	HE	Bahnhofdamm 119			0500001294	KRED						D	20200505	SAPUSER3	0831 2437929	761/280/31678		DE815514192
100	0000201727	DE	Holunderhof Verpackungen GmbH				HOLUNDERHO	Pirna	01796	SN	Raiffeisenstraße 69			0500001295	KRED						D	20231111	SAPUSER5	0769 8985877	484/785/48226		DE609898847
100	0000201729	DE	Langheim Umformtechnik OHG				LANGHEIM	Heide	25746	SH	Haselgasse 28			0500001296	KRED						D	20240613	SAPUSER3	0814 9416274	692/671/12771		DE290054995
100	0000201732	AT	Hochstein Maschinenbau GmbH				HOCHSTEIN	Graz	8010		Ulmengasse 116			0500001297	KRED						D	20230528	SAPUSER3	0999 5418172			ATU15541250
100	0000201733	DE	Gründorf Papier GmbH				GRÜNDORF	Trier	54290	RP	Nelkenring 124			0500001298	KRED						D	20230930	SAPUSER5	0279 9622458	228/581/65783		DE142917659
100	0000201734	DE	Langfels Bauelemente GmbH				LANGFELS	Mönchengladbach	41061	NW	Postring 108			0500001299	KRED						D	20221225	SAPUSER3	0991 9446809	573/448/17142		DE833303679
100	0000201735	AT	Lärchenburg Pumpen GmbH				LÄRCHENBUR	Wien	1010		Quellenplatz 8			0500001300	KRED						D	20220728	SAPUSER3	0452 5365506			ATU08701514
100	0000201736	DE	Espenbach Papier GmbH & Co. KG				ESPENBACH	Aalen	73430	BW	Nussbaumdamm 36			0500001301	KRED						D	20200427	SAPUSER3	0908 2976218	955/607/47438		DE507743686
100	0000201738	DE	Brandsee Kunststofftechnik GmbH & Co. KG				BRANDSEE	Tübingen	72070	BW	Marktallee 117			0500001302	KRED						D	20240625	SAPUSER5	0766 9540247	710/713/81016		DE618833486
100	0000201739	DE	Reindorf Präzisionsteile GmbH				REINDORF	Wiesbaden	65183	HE	Zeppelindamm 195			0500001303	KRED						D	20190614	SAPUSER1	0213 7268736	760/584/34096		DE311577582
100	0000201740	DE	Hochtal Antriebstechnik GmbH				HOCHTAL	Neubrandenburg	17033	MV	Hafenplatz 79a			0500001304	KRED						D	20220724	SAPUSER5	0457 2503347	359/860/74053		DE345982052
100	0000201741	DE	Steinried Dichtungstechnik e.K.				STEINRIED	München	80331	BY	Lindenplatz 113			0500001305	KRED						D	20201023	SAPUSER3	0214 5783442	830/935/76320		DE158300950
100	0000201742	DE	Ulmenau Baustoffe GmbH & Co. KG				ULMENAU	Speyer	67346	RP	Rosenplatz 6			0500001306	KRED						D	20220517	SAPUSER1	0388 9869470	374/609/24889		DE272849249
100	0000201743	PL	Bernried Industrieservice Sp. z o.o.				BERNRIED	Gdansk	80-001		Ahornstraße 100			0500001307	KRED						E	20190402	SAPUSER2	0263 6525734			PL5275810562
100	0000201745	DE	Hochgrund Systemtechnik GmbH				HOCHGRUND	Oldenburg	26122	NI	Lindenring 96b			0500001308	KRED						D	20190512	SAPUSER5	0421 6743256	369/452/70494		DE646916406
100	0000201746	AT	Waldgrund Hydraulik GmbH				WALDGRUND	Graz	8010		Kirschgasse 198			0500001309	KRED						D	20210927	SAPUSER2	0899 4605767			ATU00903633
100	0000201747	DE	Kleinwald Lebensmittel e.K.				KLEINWALD	Bocholt	46395	NW	Hafenring 88a			0500001310	KRED						D	20230313	SAPUSER2	0319 3281050	356/801/70413		DE660355101
100	0000201748	DE	Mühlstein Antriebstechnik UG (haftungsbeschränkt)				MÜHLSTEIN	Bremen	28195	HB	Raiffeisendamm 27			0500001311	KRED						D	20200501	SAPUSER1	0500 4190551	723/323/22385		DE714576479
